L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
2.75009369638439e+00	-4.67620353461989e-01	3.83760133731794e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.02068977549032e-01	6.67532860136701e-01	1.69358160181327e+01	1.29252804748103e-01	1.16601153393150e-01	2.05715585653979e+00	2.05715585653979e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13132903888996e+03	1.09979521101245e+01	6.21746535247555e+00	-9.14627886813732e+00	2.45485318577050e+00	3.83760133731794e+00	1.95860638900369e+00	4.76175291798022e+00	5.73672421070194e+00	3.48703893653251e-01	0.00000000000000e+00	8.27970604015937e-01	4.45748275309156e-01	1.00000000000000e+00	1.92964578826241e+00	2.90235635699662e+00	1.12761870438166e+09	
2.22766867538003e+00	-1.56016964527455e-01	3.05201232266240e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.75289681451504e-01	6.56242641878901e-01	1.70213807333566e+01	-2.10811662710245e-01	-5.25932887020960e-01	2.05890367837037e+00	2.05890367837037e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13132729106813e+03	1.34074505710090e+01	7.15481970507279e+00	-9.41299285833441e+00	2.20061145800115e+00	3.05201232266240e+00	3.80148079841829e-01	1.64542584971599e+00	4.49102023804076e+00	1.16859593129530e+00	0.00000000000000e+00	2.63010441609121e-01	2.81350496706379e+00	1.00000000000000e+00	2.20429238260617e+00	4.13072028496629e-01	1.12761870436991e+09	
2.46474422368895e+00	2.33640058483865e-01	1.12048474513600e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.93129125170099e-01	6.56369494427061e-01	1.64592014134782e+01	-6.27260238936899e-01	5.25063643034303e-01	2.05892991840119e+00	2.05892991840119e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13132726482810e+03	1.40067410949768e+01	7.30928838408138e+00	-7.53084190724610e+00	2.39777735672500e+00	1.12048474513600e+00	1.13267621751424e+00	4.15701424747474e+00	3.33832593520440e+00	5.90430637036481e-01	0.00000000000000e+00	2.90659398603460e-01	4.44136798232573e+00	1.00000000000000e+00	2.51482793654668e+00	1.46389042559236e+00	1.12761870424964e+09	
3.24648111956719e+00	-8.08315905074606e-01	3.19595856097456e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.83523847825248e-01	8.60140465817795e-01	2.12265983919737e+01	-6.71457311579543e-01	6.91477696983428e-01	2.05954326825304e+00	2.05954326825304e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13132665147825e+03	1.51544002017927e+01	6.86946837105532e+00	-8.98804135710134e+00	2.24240042330253e+00	3.19595856097456e+00	1.18242449805913e+00	2.29737951851631e+00	2.44195121157753e-01	8.46964421890795e-01	0.00000000000000e+00	1.23783865176037e-01	6.09330026609020e+00	1.00000000000000e+00	1.82319602191572e+00	1.80056238765689e+00	1.12761870428312e+09	
2.05758737862144e+00	8.98742660797910e-02	2.32895729147760e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.96521971297150e-02	7.54318369750510e-02	1.42168973651820e+01	6.62952279832690e-01	1.28355899364449e+00	2.06067157404141e+00	2.06067157404141e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13132552317246e+03	1.21938249838941e+01	7.15738671321294e+00	-8.87678000649161e+00	2.04928300929765e+00	2.32895729147760e+00	1.01708618905911e+00	2.47940352943360e+00	2.24914181625905e+00	2.48864087537811e+00	0.00000000000000e+00	4.83096178448286e-01	3.41192902446633e-01	1.00000000000000e+00	2.29272041658129e+00	2.00248028816773e+00	1.12761870429026e+09	
2.25512462985453e+00	2.25413900043834e-01	1.36286289537058e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.22051247726741e-01	3.97339898657140e-01	1.67030977232615e+01	3.69662085238667e-01	7.74651082303702e-01	2.06697553977574e+00	2.06697553977574e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13131921920673e+03	1.42148803626585e+01	7.59163960164742e+00	-8.68167878171158e+00	2.19807376496990e+00	1.36286289537058e+00	4.86951897332429e+00	1.35646539984472e+00	1.57935621266384e+00	1.65002339827077e+00	0.00000000000000e+00	3.08430614987437e-01	4.92028665478908e-01	1.00000000000000e+00	1.78851359182060e+00	2.35691626652322e+00	1.12761870440493e+09	
2.20093036675533e+00	3.75834965766863e-01	2.23942295917549e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.55696169646351e-01	7.37873501393414e-01	1.95627893519157e+01	-8.44260897933453e-01	-1.97275353094342e-01	2.07728244097416e+00	2.07728244097416e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13130891230553e+03	1.24269718877017e+01	6.93255823113588e+00	-9.01244214859098e+00	2.04730866816828e+00	2.23942295917549e+00	5.75568260604083e+00	9.12682569688927e-01	3.13122605216325e+00	1.34083935858619e+00	0.00000000000000e+00	7.25784055888398e-01	9.47181784479103e-01	1.00000000000000e+00	8.06284732128948e-01	5.01667642353701e-01	1.12761870437931e+09	
2.29985981626438e+00	3.97045826003617e-01	1.54587569349820e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.14877344546068e-01	6.01335188372851e-01	1.34829830512381e+01	-3.69040115640227e-01	1.04908588702233e+00	2.08385566962079e+00	2.08385566962079e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13130233907688e+03	1.21856742549690e+01	7.05143694742376e+00	-9.61102626976926e+00	2.12094770186542e+00	1.54587569349820e+00	3.65831982433038e+00	3.43252786221795e-01	3.14163128385740e+00	1.96990913388015e+00	0.00000000000000e+00	4.77304925673858e-01	4.15990728046547e+00	1.00000000000000e+00	8.66671649883629e-01	6.23160821445974e-01	1.12761870425499e+09	
4.10669251793180e+00	-1.04683179375313e+00	1.82343270801562e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.43925382899210e-01	1.59818818298362e-01	1.76191900641573e+01	-7.49183940129010e-02	1.49608591975279e+00	2.08405700975982e+00	2.08405700975982e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13130213773674e+03	1.23954551737981e+01	6.66586421590180e+00	-8.52536729468240e+00	2.05464693795464e+00	1.82343270801562e+00	4.13949118667180e+00	3.44237011623598e+00	5.67278306567806e+00	2.16763013910030e+00	0.00000000000000e+00	1.30956066393365e-01	3.04795407857466e+00	1.00000000000000e+00	1.48799026026430e+00	1.34667327629092e+00	1.12761870431160e+09	
3.03840287052803e+00	-4.56684565761212e-01	9.19422396898452e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.51838565972430e-02	5.00325280671960e-01	1.81365604667898e+01	-6.06335906132308e-01	-4.60627782326060e-02	2.08461971126599e+00	2.08461971126599e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13130157503524e+03	1.53309557267972e+01	7.39147459305265e+00	-8.78800914565200e+00	2.72702567577605e+00	9.19422396898452e-01	2.78060123362329e-01	5.48344011274658e+00	3.61172294835906e+00	2.99790526670834e+00	0.00000000000000e+00	1.70764045413469e-01	1.10753035951312e+00	1.00000000000000e+00	1.42445129237901e+00	1.07852173072858e+00	1.12761870438774e+09	
2.10697453415906e+00	-1.83192958209494e-01	1.73511987432518e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.01094546149750e-02	1.62294279216292e-01	1.83265505746125e+01	-1.10177533524558e-01	1.24901070367459e+00	2.08935966837544e+00	2.08935966837544e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13129683507813e+03	1.36545024161440e+01	7.07455813109438e+00	-9.83754198825218e+00	2.07171862342499e+00	1.73511987432518e+00	2.12072934603998e+00	1.81462567052107e+00	5.82401535603364e+00	3.36788459092735e-01	0.00000000000000e+00	1.66059031428827e-01	4.73595186530836e+00	1.00000000000000e+00	2.34147805716771e+00	1.90473604773241e+00	1.12761870440446e+09	
3.11349069648884e+00	8.14590685789282e-01	1.51694004729697e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.63493407753370e-01	2.12415361787104e-01	1.76177792944524e+01	-1.14643495818318e-01	2.83619045232183e-01	2.09019483133852e+00	2.09019483133852e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13129599991516e+03	1.47758373056339e+01	7.09694607736640e+00	-9.17987949129625e+00	2.13637209371570e+00	1.51694004729697e+00	2.91795260335144e+00	5.86455937294203e+00	5.31629642306469e+00	1.10582673595711e+00	0.00000000000000e+00	1.25335715972859e-01	4.54342627937197e-01	1.00000000000000e+00	6.24400684926315e-01	1.04088166849027e+00	1.12761870426196e+09	
2.27444815658472e+00	-1.01015044280310e-01	3.22997615283815e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.20577156351331e-01	1.37080498050634e-01	2.09553807295508e+01	5.86300948862828e-01	8.39089813487392e-01	2.09259064920025e+00	2.09259064920025e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13129360409730e+03	1.28961310167213e+01	7.21116991570979e+00	-9.60925097786641e+00	2.26285374173115e+00	3.22997615283815e+00	2.33353980134561e-01	5.20639441873114e+00	5.30608052320095e+00	1.16090687595495e-01	0.00000000000000e+00	7.73307546745618e-01	5.59585829375769e-01	1.00000000000000e+00	1.86837038033211e+00	6.97580799329227e-01	1.12761870427142e+09	
2.12052240911988e+00	1.51378211229201e-01	2.54873513641511e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.22295297252668e-01	1.78924427893976e-01	1.77048778344622e+01	-7.22043227669767e-01	-7.56670390353200e-03	2.09481797839999e+00	2.09481797839999e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13129137676810e+03	1.37845297797277e+01	7.42779022603496e+00	-9.88840716589294e+00	2.09627249997958e+00	2.54873513641511e+00	2.15816644809472e+00	4.30171567306154e+00	1.31564461017250e+00	2.95922716082957e+00	0.00000000000000e+00	3.51041066228674e-01	6.17198517527824e+00	1.00000000000000e+00	2.59650407737793e+00	9.14914240588878e-01	1.12761870422589e+09	
3.68514029347663e+00	9.16698853731550e-01	3.15638711183575e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.17735638184922e-01	2.39385199810576e-01	1.97663691815910e+01	-6.60737317275373e-01	3.70901216822784e-01	2.09585737455564e+00	2.09585737455564e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13129033737195e+03	1.30497451881234e+01	6.66012988776104e+00	-7.49591712532840e+00	2.24219873028212e+00	3.15638711183575e+00	1.70211299490566e+00	2.24078381935208e+00	3.71015932833805e+00	9.80179988962777e-01	0.00000000000000e+00	2.48772613923933e-01	1.41042814447615e+00	1.00000000000000e+00	3.73004145725624e-01	2.27133338008678e+00	1.12761870439111e+09	
2.47154653486990e+00	-3.91745959651576e-01	1.27479612434711e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.98874867400994e-01	6.87319378536188e-01	1.84138792820772e+01	-1.53774354357366e-01	-1.31044475862559e+00	2.09947912482312e+00	2.09947912482312e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13128671562168e+03	1.17207510938479e+01	7.20532696762701e+00	-7.41405968679754e+00	2.28431170171616e+00	1.27479612434711e+00	3.72794396042216e+00	5.21216680080872e+00	5.69509388847867e+00	7.59796208784030e-01	0.00000000000000e+00	5.49525589653636e-01	1.41308282023553e+00	1.00000000000000e+00	2.33736939515636e+00	5.79703768746465e-01	1.12761870435793e+09	
2.90643236097280e+00	-7.25729015688218e-01	1.44783478698059e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.86662759128185e-01	6.37178521882469e-01	1.58471446817914e+01	3.12434502221191e-01	3.59546930863392e-01	2.09956298780980e+00	2.09956298780980e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13128663175869e+03	1.33900504935622e+01	7.36873899319573e+00	-7.64309739838860e+00	2.17405728976140e+00	1.44783478698059e+00	2.49509904007438e+00	2.23994455448996e-01	7.24335248949837e-01	4.25728602430779e-01	0.00000000000000e+00	2.81427901346246e-01	6.11377681518377e-01	1.00000000000000e+00	1.71697138268790e+00	2.86020497726384e+00	1.12761870431593e+09	
2.77211117187534e+00	-6.84724309391685e-01	1.50692449006241e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.20280067089383e-01	5.43193560094354e-01	1.96148288811446e+01	-2.30312398962290e-01	1.05242763831894e+00	2.10034665676085e+00	2.10034665676085e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13128584808974e+03	1.35427025759065e+01	7.09699352179983e+00	-6.75540687588965e+00	2.14725912776268e+00	1.50692449006241e+00	1.11242282142219e+00	2.13618307122329e+00	3.37002505952784e+00	2.51621541350828e-01	0.00000000000000e+00	3.97714627235774e-01	3.08412091947696e+00	1.00000000000000e+00	1.81541737870981e+00	1.83078630558502e+00	1.12761870432410e+09	
2.39959216886843e+00	-1.34885555957001e-01	1.17802367467049e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.02976597901491e-01	3.76205505612431e-01	1.82801235534208e+01	1.31242621553188e-01	5.35905324407404e-01	2.10723011601840e+00	2.10723011601840e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13127896463048e+03	1.37384840122660e+01	7.47771620799097e+00	-8.54790805706598e+00	2.37779601996895e+00	1.17802367467049e+00	9.34266963110543e-01	7.35962997153857e-01	4.80389821997573e+00	2.57830234653650e+00	0.00000000000000e+00	4.39564618583136e-01	4.57063540694426e+00	1.00000000000000e+00	1.24696437671566e+00	2.53946221997471e+00	1.12761870435808e+09	
2.14180165877461e+00	1.86959965672237e-01	1.65186419193258e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.92670079684285e-01	1.75479004849410e-01	2.14258682320217e+01	6.06258077973569e-01	9.38822976875647e-01	2.11198463858273e+00	2.11198463858273e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13127421010792e+03	1.48663686100421e+01	7.29050750936928e+00	-9.53224395189902e+00	2.10447826755673e+00	1.65186419193258e+00	5.44512567683671e+00	3.52390554926298e+00	3.99513185465012e+00	1.45431111221654e-01	0.00000000000000e+00	1.86135319930015e-01	2.87087890424969e+00	1.00000000000000e+00	1.28773989583014e+00	1.65197164732255e+00	1.12761870439138e+09	
3.06887744045528e+00	-6.73586512575917e-01	1.16247710021653e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.19912791482240e-01	5.39366362706321e-01	1.83505035173446e+01	-5.19677167310579e-01	1.36645880056327e-01	2.11264368094999e+00	2.11264368094999e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13127355106555e+03	1.52844260795361e+01	7.42710015162871e+00	-8.51822765754697e+00	2.39860224747162e+00	1.16247710021653e+00	5.75737813333243e+00	4.55868160603569e+00	4.72679226846939e+00	9.45365263632650e-02	0.00000000000000e+00	1.84956268218444e-01	1.68523629613990e+00	1.00000000000000e+00	1.10251090401776e+00	1.75912332086746e+00	1.12761870438467e+09	
2.15137811887966e+00	-7.01474837103180e-02	1.53021500700464e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.78227738176105e-01	2.86672814170423e-01	1.80423332505811e+01	-2.22803646374440e-02	7.82396285649850e-02	2.11319582332453e+00	2.11319582332453e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13127299892318e+03	1.32288078537467e+01	7.17038834764177e+00	-9.71337317993161e+00	2.14608717867926e+00	1.53021500700464e+00	5.95538718428522e+00	5.13447789014023e+00	5.01056852022235e+00	2.02161487570814e+00	0.00000000000000e+00	5.56854430940076e-01	5.16397115554296e+00	1.00000000000000e+00	7.04033655457417e-01	2.27498542617172e+00	1.12761870430291e+09	
2.56820025414984e+00	6.41779689167822e-01	2.04058200225029e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.14179756881269e-01	7.45128689119087e-01	1.33709585786270e+01	9.84739109432603e-01	-4.28913102810411e-01	2.11591769201641e+00	2.11591769201641e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13127027705448e+03	1.29238909114997e+01	6.80148074957632e+00	-9.50891534522791e+00	2.05720972807808e+00	2.04058200225029e+00	4.84812833001790e+00	4.03809521970564e+00	8.56206073394789e-01	1.57398630659589e+00	0.00000000000000e+00	6.11902258921353e-01	1.09929499408851e+00	1.00000000000000e+00	1.44943317919141e+00	2.09546533286658e+00	1.12761870423261e+09	
3.05484738671180e+00	2.06019949226507e-01	8.21854320864268e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.18788398527635e-01	3.50731662475080e-02	1.83472023767377e+01	-1.36920443910005e-01	1.07263037355093e+00	2.11982438416908e+00	2.11982438416908e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13126637036233e+03	1.21511410351635e+01	7.20345396226178e+00	-9.46712514332118e+00	2.99024606203488e+00	8.21854320864268e-01	6.89583892394200e-03	4.59522452586427e+00	3.16915398103919e+00	1.92236039449099e+00	0.00000000000000e+00	9.51165473691874e-01	3.80988005934878e+00	1.00000000000000e+00	1.90879546144766e+00	2.48081523321417e+00	1.12761870433617e+09	
2.22098097668078e+00	-2.91532424561387e-01	1.60809551607965e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.56513176335400e-03	4.48452824617512e-01	1.95572474599410e+01	2.17038345833391e-01	-2.21264458271096e-01	2.12786081623017e+00	2.12786081623017e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125833393027e+03	1.32126020132491e+01	7.20826793605895e+00	-9.07979531028804e+00	2.12726568567732e+00	1.60809551607965e+00	1.41847298956901e+00	1.79371485550104e-01	4.80988072749332e+00	8.84516006639445e-01	0.00000000000000e+00	4.46516693781309e-01	1.37484937268987e+00	1.00000000000000e+00	2.42251747677163e+00	2.58478750342910e+00	1.12761870432037e+09	
2.28641147970683e+00	-4.45290570026043e-01	2.04202949979357e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.22540736212508e-01	1.30374433395470e-02	1.29697615674538e+01	5.22159596988034e-01	-1.30399758893200e-02	2.12869031149512e+00	2.12869031149512e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125750443501e+03	1.37600908730342e+01	7.08657561842127e+00	-9.80401508245284e+00	2.06345331981469e+00	2.04202949979357e+00	5.13750008404618e+00	2.85170928365529e+00	3.18183672190760e+00	2.27669930717175e+00	0.00000000000000e+00	3.96137250422600e-01	1.67499939227519e+00	1.00000000000000e+00	1.21088398526792e+00	1.92262599276127e+00	1.12761870437910e+09	
2.82261743564934e+00	-7.15176003347486e-01	1.59885902191753e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.53277932319277e-01	3.19026531914984e-01	2.20912828023971e+01	-7.16588558647411e-01	2.18403254515575e-01	2.12901525166762e+00	2.12901525166762e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125717949483e+03	1.53702071879506e+01	7.44756964791120e+00	-9.97391754065299e+00	2.13101361092157e+00	1.59885902191753e+00	1.09875785921181e+00	5.46056563534209e+00	9.64318063804788e-01	1.36018974952071e+00	0.00000000000000e+00	2.08612104586344e-01	1.94443771189440e+00	1.00000000000000e+00	1.84118801933806e+00	1.92408390310268e+00	1.12761870425727e+09	
2.15613137510605e+00	-1.07639829704701e-01	1.56492726786738e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.47638516598862e-01	5.65533971527459e-01	1.62917035860719e+01	3.77999155302164e-01	1.11230048999661e+00	2.13016173394954e+00	2.13016173394954e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125603301255e+03	1.27571017549417e+01	7.03180381741926e+00	-9.37584210996557e+00	2.14365260270425e+00	1.56492726786738e+00	5.28375732193655e+00	4.10072273788384e+00	1.86340761158537e+00	3.17992049741611e-01	0.00000000000000e+00	5.94276984236324e-01	9.90063062090455e-01	1.00000000000000e+00	1.34062114270240e+00	1.32573375545118e+00	1.12761870425432e+09	
4.25736129371104e+00	-1.00029185306807e+00	1.28787075571522e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.34026659873592e-01	2.30636733579496e-01	1.79783279532213e+01	1.01347121971930e-02	1.51610253101990e-01	2.13178812148817e+00	2.13178812148817e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125440662501e+03	1.44035750681120e+01	7.44213672544974e+00	-6.23930102859382e+00	2.29921647809813e+00	1.28787075571522e+00	3.46817268568672e+00	5.72491017924792e+00	2.67100439775249e+00	1.62784332422707e+00	0.00000000000000e+00	3.52337891268473e-01	2.37958205668916e+00	1.00000000000000e+00	1.31413672203503e+00	2.25026684617942e+00	1.12761870431565e+09	
3.32585134309919e+00	8.63783751209112e-01	1.52580018383388e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.17881068116482e-01	3.66499766598530e-02	1.39635031175246e+01	-7.99902312466412e-01	1.20819263552869e+00	2.13224104729579e+00	2.13224104729579e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125395369921e+03	1.25781072632223e+01	7.00169349484013e+00	-9.84904295086230e+00	2.16035768163756e+00	1.52580018383388e+00	7.24444987154854e-01	3.14649708821410e+00	2.56524172961243e+00	2.41864203560612e+00	0.00000000000000e+00	1.54115820951640e-01	2.26611477367952e+00	1.00000000000000e+00	5.10301066335224e-01	2.56337788014635e+00	1.12761870424506e+09	
2.47563399605462e+00	3.45546067569292e-01	3.40459057149124e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.10021359335851e-01	1.30958850041490e-01	1.92157017392111e+01	-6.36200668636334e-01	-1.50984691406995e+00	2.13469719920522e+00	2.13469719920522e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125149754730e+03	1.11677110479584e+01	6.75692226660312e+00	-9.24582074895015e+00	2.32930084026977e+00	3.40459057149124e+00	2.08663996114889e+00	5.77856879990905e+00	1.39690617519903e+00	2.77496422156541e-01	0.00000000000000e+00	2.79104831464717e-01	1.09051408573823e+00	1.00000000000000e+00	1.48603965793869e+00	7.63833239240333e-01	1.12761870422564e+09	
2.38220169927830e+00	4.24258077553485e-01	1.50673245845614e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.93014577380513e-01	1.29752127520970e-01	1.73828246272109e+01	7.95044289819515e-01	-2.62178167182592e-01	2.13600409778974e+00	2.13600409778974e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13125019064871e+03	1.52085197047674e+01	7.40662643818461e+00	-6.82710256059812e+00	2.17100615979562e+00	1.50673245845614e+00	2.93811211132849e+00	1.59587368932038e+00	3.28901812991395e+00	2.50227020248789e+00	0.00000000000000e+00	1.82054378884841e-01	4.88110666627261e+00	1.00000000000000e+00	1.26508929551079e+00	1.18065415593345e+00	1.12761870431523e+09	
2.21548970949724e+00	-3.10360175441093e-01	2.52865781517872e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.05319288926149e-01	2.75252332438336e-01	2.02088244655955e+01	-4.58123708113218e-01	9.58284103128901e-01	2.13750670051650e+00	2.13750670051650e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13124868804598e+03	1.30385756189586e+01	7.38403690192198e+00	-9.56799543490941e+00	2.10964166113223e+00	2.52865781517872e+00	6.02437336745924e-01	4.21310044757081e+00	5.36657075284202e-01	1.73486599391140e+00	0.00000000000000e+00	5.78654678777747e-01	5.58631362007848e+00	1.00000000000000e+00	1.11483584399330e+00	2.50869432682991e+00	1.12761870426304e+09	
2.26769861287657e+00	-4.17512744469106e-01	2.02701712892418e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.33733786658550e-02	4.54190852147964e-01	1.44031317834180e+01	-1.85639777913621e-01	-9.78896119655342e-01	2.14741274717380e+00	2.14741274717380e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13123878199933e+03	1.20002095107279e+01	7.01161019412347e+00	-8.02865279642397e+00	2.07290402616376e+00	2.02701712892418e+00	1.37766521432562e-01	3.79167039669022e+00	1.22883303309999e+00	1.74929953631201e-01	0.00000000000000e+00	7.07098753278304e-01	2.17077330585718e+00	1.00000000000000e+00	1.15600016719732e+00	5.60228256718500e-01	1.12761870423249e+09	
2.17101949099858e+00	-2.79085106280478e-01	1.85333676736891e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.58680685963658e-01	3.85278863964447e-01	1.90654434016548e+01	-4.31260068223410e-01	-1.80716688582670e-01	2.15051884265176e+00	2.15051884265176e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13123567590385e+03	1.39201633244526e+01	6.20335849021784e+00	-7.31977301195471e+00	2.08701812719334e+00	1.85333676736891e+00	3.53257732400956e+00	3.12985121169924e+00	1.33613610086577e-01	2.27794075249325e+00	0.00000000000000e+00	2.08624086464153e-01	8.83593594609123e-01	1.00000000000000e+00	1.56565529668409e+00	1.00908035056001e+00	1.12761870432364e+09	
2.40511541833621e+00	5.30246998362667e-01	2.01831108591966e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.05991424209416e-01	6.64444169780874e-01	2.17146455899478e+01	7.03886717488386e-01	7.41551644747038e-01	2.15090335691366e+00	2.15090335691366e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13123529138959e+03	1.45304314239580e+01	6.80743945996879e+00	-7.01501262780569e+00	2.07485020812754e+00	2.01831108591966e+00	2.21323245497148e+00	3.88090445545332e+00	5.40871733738494e+00	9.35278615419400e-03	0.00000000000000e+00	1.50096346055161e-01	2.26572755576624e+00	1.00000000000000e+00	1.43041441850624e+00	2.37713338608972e+00	1.12761870438407e+09	
2.62620929558488e+00	-6.60110138718839e-01	2.11262568147442e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.62667213252608e-01	7.95452897569963e-01	1.65402716680159e+01	4.64769039925846e-01	-3.73905598444354e-01	2.15106436928363e+00	2.15106436928363e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13123513037722e+03	1.26937761000027e+01	7.00553021504470e+00	-8.19688551678479e+00	2.07450758680435e+00	2.11262568147442e+00	5.23601569164733e+00	5.48115921442894e+00	6.06380272972445e+00	1.06458947641291e+00	0.00000000000000e+00	3.63161829211256e-01	4.26300691505178e+00	1.00000000000000e+00	1.89448078895743e+00	2.68273190326947e-01	1.12761870432818e+09	
2.68299990881243e+00	-6.21110529704792e-01	1.50961236128043e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.51171559901520e-01	5.05344966733683e-01	1.35746041304458e+01	-5.63391410743584e-01	2.05678260547430e-02	2.15436338405470e+00	2.15436338405470e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13123183136245e+03	1.44644485522948e+01	7.50261253502077e+00	-8.67372337943404e+00	2.18190325490309e+00	1.50961236128043e+00	3.08469582862575e-01	5.17768514727864e+00	4.27790453076920e+00	9.09273729374170e-02	0.00000000000000e+00	2.47624031582708e-01	2.42989779482745e+00	1.00000000000000e+00	2.39681283874757e+00	1.75198829533628e+00	1.12761870438906e+09	
