L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
7.98575211531731e-01	-2.74472136090408e+00	1.66056359349911e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.74792315686450e-02	8.86282434228839e-01	1.96050499819954e+01	7.83158277468010e-02	-1.35590912023837e+00	-2.60175051066653e+00	-2.60175051066653e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88272363058114e+03	1.15529343227712e+01	7.02909941603992e+00	-6.23930102859382e+00	-7.36505841406462e-01	1.66056359349911e+00	3.87512507143056e+00	3.65327283569233e+00	3.97717497811649e+00	2.19479776369558e+00	0.00000000000000e+00	3.81573790098483e-01	3.46189747563761e+00	1.00000000000000e+00	1.48861846715509e+00	2.83067296291584e+00	1.12640253129704e+09	
1.39163192141295e+00	-5.91541083330401e-01	3.67817826348642e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.63131850418567e-01	1.33551923146174e-01	2.01944497723012e+01	2.17982961119674e-01	1.87043908335393e-01	-2.51558009719429e+00	-2.51558009719429e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88263746016767e+03	1.31642732502775e+01	6.78536376296675e+00	-6.23930102859382e+00	1.15516901776546e+00	3.67817826348642e+00	1.88048504348829e-01	4.33165365661710e+00	6.12685893862391e+00	1.65051493274603e+00	0.00000000000000e+00	3.04219403515601e-01	5.70380152492375e+00	1.00000000000000e+00	2.48594193139232e+00	2.58869130416313e+00	1.12640253139360e+09	
1.55385427153880e+00	-2.78958416364720e+00	1.20388567924274e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.09611356866440e-02	5.32351640571571e-01	1.88917861189600e+01	-5.36310504143271e-01	-3.50346734221367e-01	-2.48062817057098e+00	-2.48062817057098e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88260250824105e+03	1.53150520969698e+01	7.28070470935461e+00	-6.23930102859382e+00	-1.45857520901221e+00	1.20388567924274e+00	1.41071627338557e+00	2.85028820308297e+00	6.02698736377076e+00	5.11446373480860e-02	0.00000000000000e+00	1.66733500111593e-01	3.70409603368798e+00	1.00000000000000e+00	1.28513082295426e+00	1.44940369588407e+00	1.12640253133292e+09	
5.11094461476134e-01	2.63928285644643e+00	1.80954195013491e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.33983428471334e-01	4.75270413428020e-01	1.98018508195054e+01	2.02941673853266e-01	-2.52598556779962e-01	-2.44782420172260e+00	-2.44782420172260e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88256970427220e+03	1.55501562145102e+01	7.59989018158935e+00	-6.23930102859382e+00	-4.47960417282898e-01	1.80954195013491e+00	3.93807932761957e-01	1.81367180532397e+00	6.23530105107842e+00	2.41100890890247e+00	0.00000000000000e+00	1.34720018738980e-01	1.32066061563839e+00	1.00000000000000e+00	1.01923519426062e+00	8.40386791674620e-01	1.12640253134419e+09	
1.42772354941100e+00	-1.17472005879991e+00	2.82177690509283e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.88137514655369e-01	2.83300382896049e-01	1.49513872731938e+01	6.53208636943210e-01	9.17405583472140e-02	-2.42692783322491e+00	-2.42692783322491e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88254880790370e+03	1.32781090073574e+01	7.18982418745812e+00	-6.23930102859382e+00	5.50817683363801e-01	2.82177690509283e+00	3.30211800768319e+00	8.22402709949790e-01	2.57330269344937e+00	1.18155734080235e+00	0.00000000000000e+00	3.18758589432359e-01	4.52609930269326e+00	1.00000000000000e+00	2.77374522715872e+00	1.20629038340212e+00	1.12640253131768e+09	
2.11572749381181e+00	-1.86858806512156e+00	1.66178770933249e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.39009188258180e-01	2.44702235900938e-01	1.94577982847847e+01	1.71440776230147e-01	-1.30311344716602e+00	-2.41236595413784e+00	-2.41236595413784e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88253424602461e+03	1.31917435009622e+01	6.90567342651187e+00	-6.79548560025054e+00	-6.20775296928888e-01	1.66178770933249e+00	1.32654766503100e+00	3.72111819351751e+00	3.00027848899449e-01	2.03710865051247e+00	0.00000000000000e+00	2.00156881258591e-01	3.59379032168953e+00	1.00000000000000e+00	1.94030570756793e+00	8.55155062936081e-01	1.12640253145791e+09	
8.44505215525025e-01	2.28046192230997e+00	1.71038961809519e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.63684650600516e-01	3.92487507768290e-02	2.20603906378172e+01	-1.93686460032069e-01	1.11106370325150e+00	-2.40388014135124e+00	-2.40388014135124e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88252576021183e+03	1.28862424068087e+01	7.54487277039016e+00	-6.81971306055392e+00	-5.50262822312668e-01	1.71038961809519e+00	5.57472576226928e+00	5.74736916864931e+00	1.22343359648178e+00	3.03875337960612e+00	0.00000000000000e+00	7.32454015090375e-01	4.71966850760318e+00	1.00000000000000e+00	6.30704341462483e-01	1.61279229648043e+00	1.12640253142643e+09	
1.18011774450335e+00	-1.17326746551172e+00	2.69153670003763e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.90691014191730e-02	5.37364839653197e-01	1.73962804653621e+01	6.07941826201671e-01	-1.05962943624838e+00	-2.39249697261266e+00	-2.39249697261266e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88251437704309e+03	1.13446978371530e+01	6.96384381215495e+00	-6.87963723928199e+00	4.56872065387403e-01	2.69153670003763e+00	1.48851718762783e-01	5.54357560354020e+00	8.61631712981672e-01	2.70664130351701e-01	0.00000000000000e+00	5.60752146776553e-01	1.02708332870522e-01	1.00000000000000e+00	1.27615428731363e+00	2.93504192787000e+00	1.12640253136034e+09	
1.05772149862166e+00	2.00791182957783e+00	1.77300503669739e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.10925528823503e-01	7.83722093859526e-01	2.10492895297453e+01	1.46738994909507e-01	-9.78307160719300e-01	-2.36565960193775e+00	-2.36565960193775e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88248753967241e+03	1.23001132517244e+01	7.20658563163613e+00	-6.23930102859382e+00	-4.47763066335827e-01	1.77300503669739e+00	2.63042565078624e+00	3.12399337804727e+00	3.56892407741472e+00	2.15169555641145e+00	0.00000000000000e+00	8.35179660303077e-01	3.39138426742212e+00	1.00000000000000e+00	5.03252499292356e-01	2.00241616914421e+00	1.12640253133352e+09	
4.39557011805031e-01	2.86730098021388e-01	2.61510436876764e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.65386572701071e-01	2.70957207830924e-01	1.41932595231554e+01	-8.33717113352027e-01	6.63072747527160e-02	-2.31682718818274e+00	-2.31682718818274e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88243870725866e+03	1.26124469185583e+01	7.49603308039004e+00	-6.71250535227325e+00	4.21611563484368e-01	2.61510436876764e+00	4.68327380745768e+00	1.14328199729950e+00	2.63511294456962e+00	2.16452566727867e+00	0.00000000000000e+00	7.95871407318860e-01	2.28328405868468e+00	1.00000000000000e+00	1.75667704833220e+00	3.68640265875874e-01	1.12640253138968e+09	
6.82508795571810e-01	-2.94978616110476e+00	1.57825329107963e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.70770338793533e-01	5.82232152818807e-01	1.97331953477843e+01	-5.32418805048189e-01	-3.70992224097103e-01	-2.30285972177398e+00	-2.30285972177398e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88242473979225e+03	1.44982923209010e+01	6.55086966700207e+00	-6.23930102859382e+00	-6.69992581259661e-01	1.57825329107963e+00	5.72508848591581e+00	2.04646683824034e+00	1.28131555699016e+00	3.04956138351410e+00	0.00000000000000e+00	1.68879603873305e-01	6.01270826397671e+00	1.00000000000000e+00	2.05589073982124e+00	1.31048099859234e+00	1.12640253133150e+09	
2.23185663269894e+00	5.08023539160860e-01	4.84534754496409e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.48461461633098e-01	2.02688399292074e-01	2.02834644940614e+01	-9.74687314091380e-02	-6.06937538478160e-02	-2.29031595258129e+00	-2.29031595258129e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88241219602306e+03	1.33340109509091e+01	6.21672092716088e+00	-6.97964857954630e+00	1.94999024847731e+00	4.84534754496409e+00	3.72726197963134e-01	4.74738876190905e+00	3.80176248226450e+00	1.70904851149664e+00	0.00000000000000e+00	2.32415348185964e-01	5.65022089548680e+00	1.00000000000000e+00	1.04185660102306e+00	5.98248859429772e-01	1.12640253134839e+09	
1.06244604727455e+00	2.14317340292310e+00	1.62726905171083e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00645349177439e-01	7.06915820953440e-01	2.00867515619532e+01	1.32519577339392e-01	5.31358726129685e-01	-2.26042166160914e+00	-2.26042166160914e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88238230173208e+03	1.33583481758264e+01	6.80878147047491e+00	-6.44008507851954e+00	-5.75454549016844e-01	1.62726905171083e+00	1.08263049221004e-01	3.91718806673105e+00	2.44903000105694e+00	5.53139016455274e-01	0.00000000000000e+00	4.46570976757594e-01	1.15105013805875e+00	1.00000000000000e+00	7.41021010121162e-01	1.76988348517741e+00	1.12640253144996e+09	
8.74795987786068e-01	-1.37933492610723e+00	2.27854174221586e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.06411138656823e-01	1.60287476628100e-03	2.15279742043629e+01	2.92727703881822e-01	-9.00668356077897e-01	-2.21657138393357e+00	-2.21657138393357e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88233845145441e+03	1.38946845340627e+01	7.47513719560614e+00	-6.81196751466963e+00	1.66468247892436e-01	2.27854174221586e+00	5.86284125561147e+00	1.20234070369384e+00	1.32526956535224e-01	1.98277289532468e-01	0.00000000000000e+00	5.62798008052206e-01	2.41864891706981e+00	1.00000000000000e+00	1.77326746801569e+00	1.38689231364931e+00	1.12640253143815e+09	
1.17968980568240e+00	1.44931961049285e-01	3.55893458191330e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.30844241742076e-01	7.29324209915225e-01	1.39417110447509e+01	6.16412971209009e-01	5.85502210505241e-01	-2.17858638051575e+00	-2.17858638051575e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88230046645099e+03	1.24279702948009e+01	5.79919460368379e+00	-6.28842938183912e+00	1.16732162478241e+00	3.55893458191330e+00	4.96332256304637e+00	1.32615482741114e+00	3.92326027993974e+00	1.24101787219165e+00	0.00000000000000e+00	2.78221728946246e-01	1.12009414665593e+00	1.00000000000000e+00	1.53318966969436e+00	6.89493323149544e-01	1.12640253131489e+09	
3.40959931336397e+00	-1.26997459079278e+00	3.32232755962404e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.35852782101863e-01	2.62265356444390e-02	2.06168636661682e+01	-7.23583571602321e-01	6.98848148845893e-01	-2.16244311988612e+00	-2.16244311988612e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88228432319036e+03	1.43634364728445e+01	7.28182801785164e+00	-6.82160032248267e+00	1.01028180593137e+00	3.32232755962404e+00	2.62476349202919e+00	3.09372839791055e-01	4.37883333698610e+00	2.85875987554130e+00	0.00000000000000e+00	2.17415852802979e-01	5.73890111679333e+00	1.00000000000000e+00	5.98446045895134e-01	1.70552126299333e+00	1.12640253131363e+09	
6.38954874329059e-01	-2.99215285662426e+00	1.53228540054709e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.17688990253633e-01	3.98173204453800e-03	2.17644302913723e+01	-9.89790160884340e-02	6.76915740422945e-01	-2.14209850859425e+00	-2.14209850859425e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88226397857907e+03	1.42353505251137e+01	7.31154217693322e+00	-6.23930102859382e+00	-6.31833491256626e-01	1.53228540054709e+00	5.07819227221990e+00	3.76567670001699e+00	4.21044548904253e+00	1.69443434474803e+00	0.00000000000000e+00	2.39968492105126e-01	2.13467065972862e+00	1.00000000000000e+00	7.20887973053668e-01	2.29207923291493e+00	1.12640253138961e+09	
5.16337145501532e-01	2.39738001866308e-01	2.62975749309164e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.35840428498275e-01	6.14018559781170e-02	1.72094225323097e+01	-7.99727005067911e-01	2.31916012193879e-01	-2.13880472756182e+00	-2.13880472756182e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88226068479804e+03	1.35369624595748e+01	7.21474138546172e+00	-6.56585063915673e+00	5.01570016299619e-01	2.62975749309164e+00	5.22642128192459e+00	4.79577341108202e+00	4.71681099272584e+00	1.57326672032593e+00	0.00000000000000e+00	1.50657765710119e-01	4.10054453035655e+00	1.00000000000000e+00	6.27709597505439e-01	2.79724357132054e-01	1.12640253129698e+09	
1.33338846754494e+00	1.83038260117572e+00	1.75188544655987e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.37422075424400e-02	5.76989675649788e-01	2.18666658484880e+01	3.12637782440230e-02	-8.42331799131710e-02	-2.13414303419177e+00	-2.13414303419177e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88225602310467e+03	1.51637945421165e+01	6.91487094429668e+00	-6.85577896702353e+00	-3.42255098034421e-01	1.75188544655987e+00	5.15488186911506e+00	4.64906619760105e+00	1.80523602960922e+00	2.53048488343093e+00	0.00000000000000e+00	1.60452301308836e-01	7.85452944939348e-01	1.00000000000000e+00	1.23278479299586e+00	1.79438232720317e+00	1.12640253129529e+09	
1.43813019083500e+00	1.12114915410941e+00	2.77092348124833e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.02606020592780e-02	1.46923612999600e-03	1.83509135860289e+01	9.08900636713753e-01	8.54839436629759e-01	-2.10695925865957e+00	-2.10695925865957e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88222883932913e+03	1.36739993727683e+01	7.20657610236545e+00	-6.23930102859382e+00	6.25080130335093e-01	2.77092348124833e+00	2.92454252274913e-01	4.54207359555413e+00	5.73661724290774e+00	1.59815958755848e+00	0.00000000000000e+00	1.42099106340511e-01	4.01104997097570e+00	1.00000000000000e+00	3.00941379516746e-01	2.17601486799431e+00	1.12640253133644e+09	
2.59692694545332e+00	-1.66632097465191e+00	1.80527328805340e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.09813800984698e-01	3.01911539332483e-01	1.78151727496793e+01	1.56503781682546e-01	-1.12784440259120e+00	-2.07666015843415e+00	-2.07666015843415e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88219854022891e+03	1.22457763521934e+01	7.34366466258767e+00	-6.23930102859382e+00	-2.47693431855151e-01	1.80527328805340e+00	1.76846986643690e+00	3.63918213082502e-01	5.55329082467701e+00	2.83664725234877e+00	0.00000000000000e+00	6.12168266305648e-01	2.41793202055609e+00	1.00000000000000e+00	2.62824512388910e+00	2.17560729015575e+00	1.12640253139397e+09	
9.25863676063190e-01	-1.66020510665875e+00	1.94494961498961e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.43641160086088e-01	8.16693180523803e-01	1.97312800313431e+01	-2.16110417282050e-02	-6.06876216828756e-01	-2.05220367309039e+00	-2.05220367309039e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88217408374356e+03	1.44331577633974e+01	7.05243265561719e+00	-6.39966439232990e+00	-8.26700956296890e-02	1.94494961498961e+00	1.19506188828447e+00	5.91892128730514e+00	6.18479723914132e+00	2.51584877961734e+00	0.00000000000000e+00	2.26323987665887e-01	3.31324890986437e+00	1.00000000000000e+00	2.14830513648092e+00	1.15713327568121e+00	1.12640253135411e+09	
1.53157043851809e+00	-2.25232152653816e+00	1.27904536075326e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.87937745442666e-01	3.23505659037782e-01	1.39059304609487e+01	-2.11235151947814e-01	-8.15963210245961e-01	-2.05207318265320e+00	-2.05207318265320e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88217395325313e+03	1.42206780973446e+01	6.90339099413598e+00	-6.60446157648253e+00	-9.64856058345056e-01	1.27904536075326e+00	6.30542476228003e-01	5.33477501403433e+00	4.91308325506112e+00	2.07831180298265e+00	0.00000000000000e+00	1.27337316721149e-01	6.01899324068112e+00	1.00000000000000e+00	8.77764950860493e-01	9.71545896761736e-01	1.12640253135364e+09	
2.09734990353457e+00	-1.84750477399577e+00	1.52684474376478e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.59470197300771e-01	4.56999553968408e-01	1.55128428201374e+01	9.01708403503892e-01	-9.04879843218284e-01	-2.04047387143464e+00	-2.04047387143464e+00	2.00000000000000e+01	2.00000000000000e+01	-3.88216235394191e+03	1.34566031615209e+01	7.06976185603333e+00	-6.23930102859382e+00	-5.72976682289660e-01	1.52684474376478e+00	4.04985400948842e+00	4.73287634469578e-01	6.00156067630622e+00	2.25908805782705e+00	0.00000000000000e+00	1.60326029602376e-01	5.52534282284896e+00	1.00000000000000e+00	1.97934271018427e+00	3.61569171420712e-01	1.12640253130067e+09	
