H1_cplx_snr_amp	H1_cplx_snr_arg	H1_optimal_snr	L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	SKY_FRAME	a1	a2	azimuth	mc	cosalpha	costheta_jn	dec	deltalogL	deltaloglH1	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	t0	tilt1	tilt2	time	
1.84019885111739e+00	6.03429761249218e-01	1.69709398082596e+00	1.72257426615839e+00	4.67297159752938e-01	1.76693925403044e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.01933879365599e-01	7.36126242582660e-01	2.28911233222036e+00	1.93933167746157e+01	3.83697244710581e-01	8.16025829345526e-01	6.83530268642781e-01	2.28771895373939e+00	1.13138811053386e+00	1.15633084320598e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11357545858837e+03	1.39240902549381e+01	7.31335512712430e+00	-1.09730181434746e+01	2.15875561682101e+00	2.44993924561189e+00	1.03851063602979e+00	5.16328976351559e+00	3.67380982425917e+00	1.74935684063891e+00	0.00000000000000e+00	2.71154537150784e-01	5.85713472735469e-01	1.00000000000000e+00	1.12761870424510e+09	2.75536384820827e+00	1.30531055428863e+00	1.12761870425416e+09	
1.65531400214963e+00	7.11474730112423e-01	1.31884312706999e+00	2.82611316422696e+00	-9.01440175280448e-01	1.51372885110170e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.02805543059298e-01	1.83990833314769e-01	5.69487463659653e+00	1.97730372749536e+01	-5.07319490602569e-01	1.81598079076664e-01	-5.59308087445088e-01	2.29251728918007e+00	7.83805464499437e-01	1.50871182468109e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11357066025293e+03	1.52131155444961e+01	7.51081854018392e+00	-7.80269807989923e+00	2.14571482083779e+00	2.00766586574495e+00	2.41137889110027e+00	6.25702125532781e+00	4.10575356472005e+00	1.40826706492264e+00	0.00000000000000e+00	1.46486683258170e-01	3.42683652079556e+00	1.00000000000000e+00	1.12761870434038e+09	5.57072824816261e-01	1.55712164889548e+00	1.12761870432922e+09	
1.99892067911114e+00	-8.42332289255173e-01	8.52814420272965e-01	2.47419430730286e+00	-5.70261559218517e-01	9.47558238452445e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.89186205500479e-01	5.14026764707341e-01	1.46460431031804e+00	2.13289455570479e+01	-5.19237902312164e-01	-1.46481177260510e-02	7.01614554472292e-01	2.29574428894739e+00	7.71219556450887e-01	1.52452473249650e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11356743325316e+03	1.45464163863679e+01	7.45764099386703e+00	-1.10639502931999e+01	2.43825049104394e+00	1.27481726168287e+00	1.66134530364066e+00	4.37673063640372e+00	2.82743939173212e+00	2.03941869546605e+00	0.00000000000000e+00	4.03512809907137e-01	2.27676581900701e+00	1.00000000000000e+00	1.12761870432313e+09	1.13851087565034e+00	2.00019116244578e+00	1.12761870432199e+09	
1.00941420527247e+00	-9.32939087416281e-01	1.18133425875603e+00	2.40755182308383e+00	4.10545071343531e-01	1.66435653858945e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.86566963617779e-01	5.15498818240170e-02	1.27616371007007e+00	2.13953826579567e+01	-9.80279376054603e-01	-3.37495015168436e-01	5.40027759128439e-01	2.30131583379807e+00	1.23026163860230e-02	2.28901321741250e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11356186170831e+03	1.34675992131261e+01	7.35549185538622e+00	-1.05018068880736e+01	2.14804389232836e+00	2.04098831903960e+00	5.55244719938236e+00	3.15557970188193e+00	3.94518040276382e+00	1.81362285309020e+00	0.00000000000000e+00	7.41398101708484e-01	3.29645279939598e+00	1.00000000000000e+00	1.12761870423253e+09	6.36758022863582e-01	1.69598368041501e+00	1.12761870423581e+09	
1.50400386025828e+00	1.25212928816350e+00	1.18592534187962e+00	3.15660802329618e+00	7.00502249517491e-01	1.44805043781370e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	2.56648233140916e-01	6.54875717846967e-01	4.16028505960801e+00	1.86500762003280e+01	3.93876569617153e-01	-1.97691821816829e-01	-2.82300276158351e-01	2.30173940336408e+00	-1.44394446776005e-01	2.44613385014054e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11356143813874e+03	1.39573994351470e+01	7.58937259231829e+00	-9.79079688518286e+00	2.16560838416626e+00	1.87170216299622e+00	4.85865200535235e+00	8.17804593084662e-01	1.62625269373447e+00	2.85557822923302e+00	0.00000000000000e+00	7.99064429966244e-01	5.40022441591495e+00	1.00000000000000e+00	1.12761870436243e+09	1.65690752445863e+00	1.24532963812293e+00	1.12761870437208e+09	
7.33283180158603e-01	1.73105343764283e+00	1.67986687270245e+00	2.94672261395315e+00	2.88844746089270e-01	2.42595174071098e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	2.93520740873942e-01	7.53787254268653e-01	1.58291974509158e-01	1.77505173747785e+01	-8.63152163819734e-01	-3.38709179833800e-03	9.31863968561880e-02	2.30230469388607e+00	-1.60754007119476e+00	3.90984476508129e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11356087284822e+03	1.45939517205491e+01	6.52931858067862e+00	-1.08965875874778e+01	2.25562963997336e+00	2.95079558056158e+00	4.24606998342462e+00	3.75570745022713e+00	5.73329220140888e+00	2.67207033551719e+00	0.00000000000000e+00	1.28918971969137e-01	3.12848003997733e+00	1.00000000000000e+00	1.12761870436794e+09	1.18067239062797e+00	2.23138925604494e+00	1.12761870436182e+09	
1.02675462508564e+00	-3.78968801808803e-01	2.43080043212736e+00	2.90315653091326e+00	5.32809674432880e-01	1.88672844851708e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.60139266159351e-01	5.19258873377770e-02	2.12446569930591e+00	2.00142182228730e+01	-2.88522936694000e-03	7.50329938742361e-01	9.93157813871505e-01	2.30267954304873e+00	-6.35647719230747e-01	2.93832726227993e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11356049799906e+03	1.49508374431090e+01	7.28369078765960e+00	-1.09412503123894e+01	2.28687742910818e+00	3.07709846759479e+00	1.56273273380155e+00	5.02320755143491e+00	2.10652459111813e+00	6.98179539396261e-01	0.00000000000000e+00	2.45156632695582e-01	1.03810005548103e+00	1.00000000000000e+00	1.12761870434701e+09	1.13159416759063e+00	1.58007747368490e+00	1.12761870435597e+09	
1.56514371539236e+00	-1.00654236979371e+00	1.40680218505998e+00	2.08374758969547e+00	1.59204457863207e-01	2.07911533496017e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.80918526551354e-01	7.92322041951329e-01	6.23212100131390e-02	1.39255251487564e+01	-7.20614275660655e-01	-3.55432641871256e-01	-1.27233625671795e-01	2.30417325261442e+00	1.87970124044114e-01	2.11620312857031e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11355900428949e+03	1.37406899299284e+01	7.13058494142731e+00	-1.10282035548804e+01	2.17304314027313e+00	2.51034120468833e+00	6.10769405319300e+00	4.94866766500423e+00	5.40304586202384e+00	1.30479377095430e+00	0.00000000000000e+00	3.36247836200965e-01	3.02462469323260e+00	1.00000000000000e+00	1.12761870432734e+09	7.39630771816131e-01	1.26128805823720e+00	1.12761870431662e+09	
1.74973759922289e+00	1.03806622173402e-01	1.20600360747737e+00	1.65840941570878e+00	5.64637674152772e-01	1.09892421325412e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.56569814802400e-01	2.97690168077099e-01	9.26935556522378e-01	1.99705274494554e+01	-8.17033058121719e-01	-2.29751424410951e-01	3.99712252534409e-01	2.30737866953041e+00	1.37160820460076e+00	9.35770464930101e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11355579887258e+03	1.44298592926770e+01	7.29396921922755e+00	-9.27945693379109e+00	2.22998601402584e+00	1.63158791602678e+00	3.33455016059702e-01	2.17417547685489e+00	1.50847435177335e+00	2.57639533775783e+00	0.00000000000000e+00	3.74064793486149e-01	2.83629665792305e+00	1.00000000000000e+00	1.12761870435622e+09	1.17091632017902e+00	1.17846266979468e+00	1.12761870435216e+09	
6.94090599322658e-01	-2.46252242306756e+00	6.51323926353922e-01	3.26912623599362e+00	-4.40246898614870e-02	1.04771935762799e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.41497320323666e-01	2.07713482419462e-01	1.57760074283161e+00	1.67019200700207e+01	-1.82157293517290e-01	-6.97518557570131e-01	6.84672381802231e-01	2.30905125397294e+00	-5.63898951178999e-01	2.87295020515194e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11355412628813e+03	1.41867354308251e+01	6.56852420305754e+00	-1.00875028789168e+01	2.48852901796700e+00	1.23366880052528e+00	1.93273082025675e+00	5.57200394639684e-01	1.49278156173161e-01	2.85304521494550e+00	0.00000000000000e+00	2.32062606351036e-01	1.78432260019450e+00	1.00000000000000e+00	1.12761870434401e+09	1.67164668295706e+00	1.35112526384799e+00	1.12761870434290e+09	
1.85118115193625e+00	1.08854572363755e-01	1.92473125183250e+00	1.98703292762651e+00	5.16388982609644e-01	3.04603392448595e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.42102651314130e-02	6.02165165783382e-01	6.22741047490189e+00	1.90556321383741e+01	-7.66493272539690e-01	5.00936585778106e-01	-1.14552359873703e-01	2.31384239552062e+00	1.68964214125435e+00	6.24200254266725e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11354933514659e+03	1.34898338331338e+01	7.26071991433781e+00	-1.05496382579201e+01	2.44375706172262e+00	3.60318096421759e+00	4.79540398601990e+00	6.27669748373085e+00	4.32309337103698e+00	5.25585186710305e-01	0.00000000000000e+00	8.91379712298254e-01	3.12914752610233e+00	1.00000000000000e+00	1.12761870426511e+09	1.12923996761750e+00	1.68074399831139e+00	1.12761870425582e+09	
2.50309957808547e+00	-4.00118144470291e-01	1.05090875141605e+00	1.46804518162808e+00	-8.69682021570976e-01	1.03811009021711e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.33390456545338e-01	3.64383768260951e-01	5.30013536332947e+00	1.89715785575842e+01	-2.29652854408268e-01	-6.47276264814240e-02	-8.01338739675881e-01	2.31479713864155e+00	1.87055224464393e+00	4.44244893998075e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11354838040347e+03	1.39012941992230e+01	7.51577304768196e+00	-1.09468181740537e+01	2.30562397484059e+00	1.47718711178152e+00	4.04957125662858e+00	6.11827403556691e+00	5.41016544567928e+00	2.42116507692099e+00	0.00000000000000e+00	2.81796940853975e-01	3.95419338237705e+00	1.00000000000000e+00	1.12761870431714e+09	2.81772493569671e+00	1.80372654587833e+00	1.12761870430897e+09	
1.43839301331155e+00	6.13140562166677e-01	1.38514379909266e+00	2.54102531358743e+00	7.35440601384041e-01	1.37557493429875e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.61409902438034e-01	5.84556707333469e-01	1.56039930162690e+00	2.07039782440087e+01	-7.88416488388660e-01	3.27305967018385e-01	7.71858590479231e-01	2.31598430854501e+00	6.70147006904699e-01	1.64583730164031e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11354719323356e+03	1.48915007054373e+01	7.32174615381781e+00	-1.05111753057419e+01	2.16245285723151e+00	1.95213466339693e+00	3.99901728955813e+00	1.23046410052235e+00	2.52646146552807e+00	9.77601304893691e-01	0.00000000000000e+00	2.65254479606019e-01	2.76848385116590e+00	1.00000000000000e+00	1.12761870424701e+09	1.93260261460976e+00	1.18594279161176e+00	1.12761870424946e+09	
1.52231954718643e+00	-1.31685199289421e+00	2.21081045477819e+00	3.29950217902332e+00	4.83618052117648e-01	2.08361642830299e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.22652698391015e-01	5.84723762302748e-01	8.38756436707923e-01	1.65209842418085e+01	-2.38491632916950e-02	-5.08305782615564e-01	-4.20691729383450e-02	2.31741104071261e+00	-1.59833287410538e+00	3.91574391481845e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11354576650139e+03	1.55766264526590e+01	7.45381115744390e+00	-1.10363457735171e+01	2.28179566895772e+00	3.03795001394865e+00	4.15545399121873e+00	5.17288214766923e+00	4.45372568259804e+00	3.12523477071591e+00	0.00000000000000e+00	1.43034021261798e-01	1.99008104686134e+00	1.00000000000000e+00	1.12761870423204e+09	1.33419323270335e+00	1.83888429201144e+00	1.12761870421681e+09	
1.53304888126843e+00	-5.90860069269750e-02	1.72167565110773e+00	2.46380948893034e+00	-5.32581841307513e-01	6.55571927740880e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.02965479666256e-01	2.06765865996999e-01	5.22225444007893e+00	2.12102682661554e+01	8.22144467931438e-01	-5.31284486717560e-02	-1.00677676491121e+00	2.32933307298754e+00	1.15272344584582e+00	1.17660962714217e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11353384446912e+03	1.27587150781752e+01	6.98331450769218e+00	-1.07685013865358e+01	2.18551789226983e+00	1.84226534463934e+00	4.89139166161606e+00	3.15480053172946e+00	2.07390577799224e+00	2.00093135099038e+00	0.00000000000000e+00	9.14791677010864e-01	6.23860341030002e+00	1.00000000000000e+00	1.12761870433155e+09	5.88349798362451e-01	1.89267942445897e+00	1.12761870432284e+09	
1.24537288122352e+00	5.92739774847282e-01	1.80868739609804e+00	2.65033492894339e+00	-3.91727766674397e-01	1.10621317366037e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.73780227454901e-01	3.72066140363829e-01	4.71263513445089e-01	1.33962972462112e+01	5.42620886166884e-01	3.88832258269859e-01	-5.92010165837239e-01	2.33046765722156e+00	2.32570215854594e-01	2.09789744136742e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11353270988489e+03	1.38538784661882e+01	7.44164140664789e+00	-1.02367597641398e+01	2.15927432900220e+00	2.12015510809555e+00	4.48235431095025e+00	5.66629378653924e+00	1.20756484181712e+00	2.09840367421180e+00	0.00000000000000e+00	2.37414253552112e-01	1.54206938366650e+00	1.00000000000000e+00	1.12761870437453e+09	1.47296424047344e+00	2.75864877253597e+00	1.12761870435563e+09	
1.04177472462139e+00	2.34523736848288e+00	1.82244251518494e+00	3.60303823035020e+00	-1.17539320518523e-01	2.10748851328422e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.20954888990587e-01	5.40100773377337e-01	5.71578893695397e+00	1.93856868887153e+01	-4.70795315786367e-01	-7.78266477386705e-01	-5.99145363251000e-01	2.33186198938165e+00	-2.98835312477740e+00	5.32021511415951e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11353131555273e+03	1.51658539390699e+01	6.92089290950665e+00	-9.26566118011088e+00	2.23002894311815e+00	2.78618099820857e+00	5.81761584981886e+00	2.28848586049357e+00	6.05798786506571e-01	1.53841424207610e+00	0.00000000000000e+00	1.20619866335914e-01	3.40012235797819e+00	1.00000000000000e+00	1.12761870428846e+09	2.04990752553438e+00	2.15226742420912e+00	1.12761870427656e+09	
5.33209977727607e-01	2.70034612848285e+00	1.21916841075314e+00	2.71008158276346e+00	-1.80367506423870e-02	2.58694194111944e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.11786771396806e-01	4.12033530155997e-01	3.03471673169442e+00	2.00205017685005e+01	9.49529553054483e-01	8.95559069233022e-01	-2.01267744911426e-01	2.33255443243797e+00	-1.33099460950689e+00	3.66354904194486e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11353062310967e+03	1.39113716046806e+01	6.98486411042235e+00	-1.08518911812498e+01	2.24554242707399e+00	2.85983220145888e+00	3.49353080888249e+00	3.48953176411508e+00	3.52068354412738e+00	3.75159708792541e-01	0.00000000000000e+00	1.32992838809803e-01	1.98309796118947e-01	1.00000000000000e+00	1.12761870434669e+09	1.33408927416233e+00	2.23065203799664e-01	1.12761870434830e+09	
2.56398142460752e+00	-5.79397640353414e-01	1.31146791423797e+00	9.97620201246330e-01	4.58238602216646e-01	1.08671109850300e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	8.89244773098158e-01	3.51291037427992e-01	4.98663474205845e+00	2.00442849234676e+01	9.88433848781543e-01	-4.08023807820561e-01	-5.97392765330427e-01	2.33561611213372e+00	1.95380750858976e+00	3.81808603544414e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11352756142997e+03	1.42452903184448e+01	7.44600723058288e+00	-1.04227795514201e+01	2.22291064220598e+00	1.70319966583054e+00	3.66895157997528e+00	3.15345887935210e+00	1.40011376778562e+00	2.31958169989054e+00	0.00000000000000e+00	3.36051281992777e-01	2.63300536607984e-01	1.00000000000000e+00	1.12761870437900e+09	2.38015418357973e+00	8.95548670554761e-01	1.12761870437357e+09	
1.42461257855751e+00	1.63895046456438e+00	9.25483143396318e-01	3.13504240543694e+00	-2.54818475194570e-02	1.10554328031698e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	8.15599343892071e-01	6.78810931057158e-01	1.30049055889785e+00	1.29740193036345e+01	-8.97301310366195e-01	-2.43381693149374e-01	6.00263288099283e-01	2.33563876399603e+00	-5.18048134280889e-01	2.85368689827737e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11352753877811e+03	1.36994119348789e+01	7.41802086052187e+00	-1.07490014852675e+01	2.34085556660140e+00	1.44178534926832e+00	4.14775507899161e+00	4.55778373600142e+00	2.45027990971814e+00	3.09298092096135e+00	0.00000000000000e+00	4.05247196965776e-01	2.99758510471723e+00	1.00000000000000e+00	1.12761870423220e+09	1.08673007048210e+00	7.57522184369089e-01	1.12761870423331e+09	
5.83832843161057e-01	-1.58975937468272e-01	1.89970238832305e+00	2.77577644294286e+00	4.49977613704184e-01	2.11417778105772e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.12380912090555e-01	5.19269010940413e-01	9.34922889703375e-01	1.89598746702018e+01	-4.17783049504585e-01	-2.46970324726366e-01	2.22819467171256e-01	2.34013161578514e+00	-7.09311887101649e-01	3.04944350288679e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11352304592632e+03	1.49482408661114e+01	7.28236781374096e+00	-1.02193606619167e+01	2.24447128956392e+00	2.84229077578604e+00	4.57703337488380e+00	2.73603352644070e+00	4.38350781412018e+00	6.13599066970930e-01	0.00000000000000e+00	2.43491628288923e-01	2.31526121341247e+00	1.00000000000000e+00	1.12761870422501e+09	1.25211520659888e+00	1.64689530427640e+00	1.12761870421441e+09	
2.35009604365001e+00	1.10598111297982e-01	1.06003110157216e+00	2.30728563314717e+00	-3.51413494425993e-01	2.07217418638772e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.07514959356792e-01	1.44478622709870e-01	1.02307017796594e+00	1.64427661931413e+01	9.60017947772396e-01	-9.40026849983624e-01	-4.21543393212110e-01	2.34154306456185e+00	1.91412150020278e+00	4.27421564359975e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11352163447755e+03	1.36648902285180e+01	7.57488441266206e+00	-9.20810580343371e+00	2.70795238422842e+00	1.08009490087103e+00	3.97250960046108e+00	4.82724073143832e+00	5.11017093132351e-01	2.67427171454813e+00	0.00000000000000e+00	2.01305101760742e-01	6.80025155155743e-01	1.00000000000000e+00	1.12761870431551e+09	2.82678037213746e+00	6.29227021710605e-01	1.12761870430723e+09	
6.30153440947570e-01	3.30832361112744e-01	1.27451195925849e+00	2.37278852595754e+00	3.24535555995409e-01	1.73218545255902e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.35351296755333e-01	4.68890649367081e-01	3.35848945651188e-01	1.49979605295036e+01	-7.56241372931215e-01	1.79217511326073e-01	3.65370522663310e-02	2.34271979223195e+00	-5.26046062523160e-02	2.39532439848517e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11352045774988e+03	1.44899921801318e+01	7.38035742288956e+00	-1.10694331304163e+01	2.16463346717982e+00	2.15054578569023e+00	3.91711093938099e+00	3.22127898255244e-01	3.06266429918956e+00	1.94761653248599e-01	0.00000000000000e+00	2.81434964747714e-01	2.92535160466889e+00	1.00000000000000e+00	1.12761870441465e+09	1.00691948501698e+00	1.26840629314644e+00	1.12761870440525e+09	
1.98155824619910e+00	-4.32348529626631e-01	1.88824251241502e+00	1.26560952341416e+00	-2.74628463295820e-02	8.99005013035391e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.12277825431658e-01	5.64149150682502e-01	3.60133096172705e+00	1.82707292170066e+01	-7.52086762655259e-01	2.74589375987575e-01	6.35488377198683e-01	2.34789585862745e+00	1.61464059715581e+00	7.33255261471641e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11351528168348e+03	1.46327375072540e+01	7.59868536844061e+00	-1.10988293657360e+01	2.16834563850282e+00	2.09133206334005e+00	1.48082886958891e+00	5.36736834476135e+00	2.14134510721608e+00	1.87786213210857e+00	0.00000000000000e+00	4.38618164366544e-01	4.34742804157118e+00	1.00000000000000e+00	1.12761870431243e+09	1.56868772037603e+00	1.51784366629257e+00	1.12761870432893e+09	
9.86720263553325e-01	1.30705656125720e-01	1.16705295549902e+00	2.16032040836776e+00	8.00837379353760e-02	1.22791861551594e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.35383982192891e-01	8.88791464862374e-01	1.21615637272689e+00	1.57776163486077e+01	-6.86113817881446e-01	-3.96324329378455e-01	5.42778638207261e-01	2.35102964711586e+00	4.60725932362038e-01	1.89030371475474e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11351214789499e+03	1.39539576491057e+01	7.16903659359569e+00	-1.05610931275781e+01	2.23484178924345e+00	1.69404743949795e+00	1.33738281888065e+00	2.86951108620548e+00	2.45584517217086e+00	2.54281277894641e+00	0.00000000000000e+00	1.70442872951560e-01	2.57310628296891e+00	1.00000000000000e+00	1.12761870432555e+09	1.65108968393773e+00	2.82019620100077e+00	1.12761870432228e+09	
2.63770268782193e+00	4.38096359236717e-01	1.21647177724756e+00	1.05052120694341e+00	8.48562148761631e-01	1.00805990568541e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.86247898312674e-01	2.07902332828102e-01	5.46784682183228e+00	1.45694991646469e+01	2.26966417434609e-01	-3.99458359710783e-01	-1.28970981097515e+00	2.35772835062016e+00	2.16576307435162e+00	1.91965276269002e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11350544919149e+03	1.30833697963451e+01	7.50273264776305e+00	-6.67714931831985e+00	2.28229104289764e+00	1.57986972826569e+00	1.33440215268280e+00	4.90557593221835e+00	3.57963653614645e+00	2.67576044889691e+00	0.00000000000000e+00	5.15436170905443e-01	4.03618751173502e+00	1.00000000000000e+00	1.12761870437966e+09	3.75340994432161e-01	1.25083658359504e+00	1.12761870436637e+09	
1.39512490186671e+00	-4.68942337691533e-01	2.59132433778497e+00	2.32300579261226e+00	2.49702523612638e-01	2.54392612966038e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.72109827252177e-01	1.72953843036649e-01	3.37566255592220e+00	1.91713112353134e+01	2.39127323032722e-01	-9.03075712992226e-01	4.36130564662166e-01	2.35796144925553e+00	-1.32534522625974e-01	2.49049597188150e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11350521609285e+03	1.44122853061117e+01	7.45990012762588e+00	-1.11130441189035e+01	2.46500167098174e+00	3.63132509929441e+00	3.41701538010482e+00	4.82437358883175e+00	2.54679587469754e+00	2.04086508580081e+00	0.00000000000000e+00	2.04258600339516e-01	5.65027387715046e+00	1.00000000000000e+00	1.12761870435494e+09	1.67339938113018e+00	3.88037140608987e-01	1.12761870437364e+09	
2.50526019633337e+00	-2.63965520066936e-01	1.22920346314663e+00	9.79693918968834e-01	-5.25798540186240e-02	1.80007448566578e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.70787231403450e-01	7.65152120757077e-01	3.11203635804249e+00	1.72510230567428e+01	7.19112303708891e-01	3.18265827820362e-01	1.65409976743902e-01	2.35829070007639e+00	2.21733994087026e+00	1.40950759206135e-01	2.00000000000000e+01	2.00000000000000e+01	-8.11350488684203e+03	1.36448345502777e+01	7.17717212558692e+00	-1.08946974661302e+01	2.17178371257212e+00	2.17972688834097e+00	4.12793525166283e+00	5.04344052314578e+00	1.81226119483082e+00	4.61782161983523e-01	0.00000000000000e+00	4.85626896242971e-01	6.21788543099981e+00	1.00000000000000e+00	1.12761870428136e+09	1.54583166190420e+00	7.33970216912365e-01	1.12761870429200e+09	
2.35748252950276e-01	-1.58082759015609e-01	6.02628230058343e-01	2.67089795730370e+00	-5.82921565384637e-01	1.81649142111292e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.27306390746960e-02	6.27673774903833e-01	4.72659704436183e+00	2.17102503550071e+01	3.13278693394062e-01	-4.95827495353889e-01	-7.45874467191420e-01	2.35934598639324e+00	-4.12833035406950e-02	2.40062928993484e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11350383155571e+03	1.26083574181563e+01	6.22458200239530e+00	-9.69974780274458e+00	2.18970051770895e+00	1.91384478645476e+00	1.92893658220544e+00	1.34262794180217e+00	3.76035013684297e+00	1.01627130037614e-01	0.00000000000000e+00	6.60988961281483e-01	5.08642901671270e+00	1.00000000000000e+00	1.12761870423872e+09	1.05269654288453e+00	8.94191468093863e-01	1.12761870423896e+09	
1.33384002037030e+00	8.32572443467361e-01	1.92708256243748e+00	3.59848402260484e+00	-8.87340972592228e-01	1.83638535702109e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.69572970607688e-01	8.19663840626434e-01	4.09156589382365e+00	1.84913854309062e+01	1.70459117768922e-01	3.51305617147726e-01	-1.23572429596631e-01	2.35977191364873e+00	-1.26994683290377e-01	2.48676659693956e+00	2.00000000000000e+01	2.00000000000000e+01	-8.11350340562846e+03	1.42832654982636e+01	7.40235158238098e+00	-9.21212441109925e+00	2.21745682431242e+00	2.66194635218896e+00	6.18926149017650e+00	5.65169579916628e+00	6.21476340888112e+00	7.56325185183248e-01	0.00000000000000e+00	2.64369901125890e-01	5.21266486201260e+00	1.00000000000000e+00	1.12761870441541e+09	5.07936151838720e-01	1.62848215952805e+00	1.12761870442808e+09	
