L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
1.19084040510759e+00	3.33647245066253e-01	2.64860414410607e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.76429724577930e-02	7.94864635817332e-01	1.43461437785612e+01	-6.60736948936987e-01	-4.33284847069330e-01	-5.27420585665368e-01	-5.27420585665368e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81134303126445e+03	1.28409193223578e+01	6.89841718192797e+00	-6.23930102859382e+00	1.12517054579637e+00	2.64860414410607e+00	1.14052458645517e+00	3.25421641987688e+00	7.25022631903058e-01	3.07958590868298e+00	0.00000000000000e+00	6.99415733448736e-01	4.22500118648579e+00	1.00000000000000e+00	8.79535331363791e-01	1.58392714742098e+00	1.12843260130769e+09	
2.00131171253442e+00	-1.29526457410036e+00	1.70400730803159e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.51593382353661e-01	3.31517832527828e-01	2.08878630165492e+01	6.06415694659450e-02	-3.22426817355730e-01	-5.24032429863382e-01	-5.24032429863382e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81133964310865e+03	1.20365567603427e+01	6.91753831744269e+00	-7.65073515142234e+00	5.44474204233878e-01	1.70400730803159e+00	5.79508527730807e+00	3.91251771073795e-01	5.04773131602384e+00	2.19385345708216e+00	0.00000000000000e+00	6.15519757492884e-01	5.32328955477231e-01	1.00000000000000e+00	9.62505922874149e-01	2.90226764827520e+00	1.12843260127636e+09	
1.90823393928902e+00	1.42874049941257e+00	1.32796782216825e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.90673821513981e-01	2.05483146093290e-01	1.90398395676481e+01	-4.61370877606064e-01	1.17200487569509e+00	-5.22978896319728e-01	-5.22978896319728e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81133858957511e+03	1.33523802728216e+01	7.56075225226847e+00	-7.21791569083414e+00	2.70164958855273e-01	1.32796782216825e+00	5.73546278683334e+00	5.02794173816413e+00	7.36058503732325e-01	2.11637136513756e+00	0.00000000000000e+00	4.34579234749360e-01	5.88720125176838e+00	1.00000000000000e+00	1.48830653503081e+00	7.86304234392104e-01	1.12843260123189e+09	
2.97578514756913e-01	2.54761071259228e+00	8.02676403378665e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.43180206412131e-01	8.16940341714750e-01	1.63196160344487e+01	-1.34146630516290e-01	-2.55675485714312e-01	-5.20091833161132e-01	-5.20091833161132e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81133570251195e+03	1.48202341487369e+01	7.27987751569189e+00	-7.64136659806820e+00	-2.46608880063841e-01	8.02676403378665e-01	5.85487961103486e+00	8.57136884586147e-01	1.47251199888637e+00	4.01188843078401e-01	0.00000000000000e+00	2.08149217282071e-01	4.38719772648335e-01	1.00000000000000e+00	1.91642602821958e+00	1.10475246384753e+00	1.12843260137343e+09	
1.20369049080574e+00	-1.57956117936087e+00	1.00766528034370e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.91868870841758e-01	7.60469318497850e-01	1.83414610546250e+01	-1.24332787827152e-01	-5.03247255915063e-01	-5.18325562183691e-01	-5.18325562183691e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81133393624097e+03	1.33469922449129e+01	7.01496774282383e+00	-7.28093222155567e+00	-1.05500346055160e-02	1.00766528034370e+00	1.87002247314194e-01	3.51081098076866e+00	5.41320195816352e+00	1.17699770888315e-01	0.00000000000000e+00	3.64216863996871e-01	1.60028646365447e+00	1.00000000000000e+00	5.70879356080034e-01	1.01803938536588e+00	1.12843260126553e+09	
5.67313979915355e-01	3.11607588590610e-01	1.68764080736087e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.79680877979339e-01	8.80230205467421e-01	2.01074719104162e+01	-5.72610233872052e-01	-3.58558992459230e-01	-5.12751129977460e-01	-5.12751129977460e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81132836180877e+03	1.38666912058437e+01	7.45478811414699e+00	-6.23930102859382e+00	5.39993233976391e-01	1.68764080736087e+00	1.00689384324437e+00	5.61188653788576e+00	3.53245393486764e+00	1.93577380183999e+00	0.00000000000000e+00	2.31349278020405e-01	7.43606574374944e-01	1.00000000000000e+00	2.60207795601428e-01	1.51671584727131e+00	1.12843260129777e+09	
1.61943541741071e+00	-1.94991997257947e+00	5.76190027919494e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.51961507573755e-01	4.11560506186763e-01	1.56970730742977e+01	-1.63751034511038e-01	-1.22572653459900e+00	-5.11344777479280e-01	-5.11344777479280e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81132695545627e+03	1.32394034211680e+01	6.97024602373166e+00	-6.65937600532364e+00	-5.99363554744998e-01	5.76190027919494e-01	1.09947128690982e+00	3.70495015489042e+00	2.61913897803232e+00	2.03958436205261e+00	0.00000000000000e+00	1.81336840976981e-01	2.70825706351537e+00	1.00000000000000e+00	9.52794024103623e-01	8.26483289738041e-01	1.12843260126020e+09	
1.63039699084403e+00	-1.60282320796684e+00	9.57555754142667e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.80533738659171e-01	7.55775699059410e-02	2.16962728147009e+01	5.34608088667263e-01	8.01096439912478e-01	-5.08448203289845e-01	-5.08448203289845e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81132405888208e+03	1.53062917020567e+01	7.40808008095779e+00	-7.50793193020503e+00	-5.22076045469500e-02	9.57555754142667e-01	5.54059796597779e+00	2.77117859701497e+00	2.15276826657927e-01	2.71363864585752e+00	0.00000000000000e+00	1.52580518794905e-01	3.84485585362697e-01	1.00000000000000e+00	1.93807623367303e+00	1.90233535413515e+00	1.12843260135478e+09	
1.37223043414747e+00	-1.99821982228942e+00	5.88796448324947e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.05208638345430e-01	7.00889729060497e-01	1.71990444247805e+01	1.37200769762920e-01	4.32939187433514e-01	-5.08264067387245e-01	-5.08264067387245e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81132387474618e+03	1.36461131952744e+01	7.49986789202833e+00	-7.03154157898059e+00	-5.68827206006485e-01	5.88796448324947e-01	6.27743939399784e+00	1.79943702936641e+00	5.40971311693488e+00	9.24546019892360e-01	0.00000000000000e+00	5.88322458284933e-01	5.32784362279684e+00	1.00000000000000e+00	1.88656782658916e+00	2.37763461811436e+00	1.12843260126143e+09	
6.22961638827626e-01	1.50144782772643e+00	1.05219555051844e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.25934826781812e-01	7.68126151465358e-01	2.08600788162680e+01	7.17473259336238e-01	1.59547542934226e-01	-5.08137786078805e-01	-5.08137786078805e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81132374846487e+03	1.47922000360107e+01	7.25614918455412e+00	-6.90760510792531e+00	4.31668354464680e-02	1.05219555051844e+00	3.34151050111519e+00	4.80716359016793e-01	3.43179486770337e-01	3.84323892600339e-01	0.00000000000000e+00	2.84596088624535e-01	5.21266992454147e-01	1.00000000000000e+00	1.46618875213262e+00	1.15864433606109e+00	1.12843260125150e+09	
6.88371202300831e-01	-2.40120811731750e+00	6.20365837869968e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.08275820670236e-01	7.18073843530045e-01	1.83543996648968e+01	-8.04333700859029e-01	-1.09301999629883e+00	-5.07673209931454e-01	-5.07673209931454e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81132328388872e+03	1.42862394049008e+01	7.09364495730181e+00	-7.16376472938645e+00	-5.08161965552330e-01	6.20365837869968e-01	3.42402711289277e+00	3.89900538740138e+00	6.93484329508576e-01	1.27221557885933e+00	0.00000000000000e+00	1.53813086151461e-01	1.58742626773358e+00	1.00000000000000e+00	1.89789029569618e+00	9.80749949255969e-01	1.12843260136115e+09	
1.58613635786010e+00	-1.66398890479715e+00	8.62275897963627e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.00772687522662e-01	6.48372998494223e-01	1.65890355285577e+01	-4.82485705645161e-01	-6.13662639792744e-01	-4.99033740992218e-01	-4.99033740992218e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81131464441978e+03	1.34592769909577e+01	7.56305999597560e+00	-7.63369402635710e+00	-1.47602268819327e-01	8.62275897963627e-01	5.69325735863490e+00	5.36323379581917e+00	2.65448307366503e-01	2.58587985476580e+00	0.00000000000000e+00	9.59457074698485e-01	3.89720642809913e+00	1.00000000000000e+00	1.34881560323364e+00	1.53347681555676e+00	1.12843260139249e+09	
1.98192136914447e+00	1.15348645857119e+00	2.08474176971665e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.56803072329156e-01	3.72673327257607e-01	1.99997367380777e+01	-8.51581769696653e-01	-7.76845058862314e-01	-4.98446955170039e-01	-4.98446955170039e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81131405763396e+03	1.35346313701121e+01	7.14541282247997e+00	-7.69823950518944e+00	8.03277985003575e-01	2.08474176971665e+00	5.45401575451031e-01	3.40017003346649e+00	2.57613459824931e+00	6.70106326051850e-01	0.00000000000000e+00	3.57859194266027e-01	3.48458363087189e+00	1.00000000000000e+00	1.81065712689052e+00	5.87158099634801e-01	1.12843260120374e+09	
1.98348248827849e+00	-2.74388066352269e+00	2.54059552185912e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.29323651759244e-01	6.67508069570370e-01	2.14375238558252e+01	-2.11750418692767e-01	-8.21501948123106e-01	-4.96864422190811e-01	-4.96864422190811e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81131247510098e+03	1.52573819928398e+01	7.43833581502632e+00	-7.23378514375176e+00	-1.82867083786087e+00	2.54059552185912e-01	3.04399976927670e+00	2.37004270215582e+00	4.20972612165490e+00	2.90293289405751e+00	0.00000000000000e+00	1.23329900257964e-01	9.66000073991679e-01	1.00000000000000e+00	1.29017962014853e+00	7.56895412964285e-01	1.12843260134014e+09	
7.98505703733267e-01	-1.27333595937387e+00	1.25376766155737e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.87026152130800e-02	4.11646367400936e-01	2.09955548985044e+01	8.40916790352500e-03	8.54346951817230e-01	-4.92539311589553e-01	-4.92539311589553e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81130814999038e+03	1.36559935579978e+01	6.77690448143826e+00	-6.51287039056901e+00	2.34036474213670e-01	1.25376766155737e+00	9.74408074502487e-01	5.32493258151469e+00	5.28878832073016e+00	3.11362480898324e+00	0.00000000000000e+00	3.70104861380794e-01	1.63165707818458e+00	1.00000000000000e+00	1.40783012002145e+00	1.27037421755117e+00	1.12843260129185e+09	
1.24718309991407e+00	5.80280587670679e-01	2.47913165000408e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.73137212054399e-01	1.71458070417655e-01	1.48928188047903e+01	-5.68266553856380e-02	8.65015122955391e-01	-4.87237535032818e-01	-4.87237535032818e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81130284821382e+03	1.37077482192242e+01	6.87806047802767e+00	-7.26501882519569e+00	1.04303026182129e+00	2.47913165000408e+00	4.65599480891647e+00	3.27224895136948e+00	5.39016197018512e+00	2.81842663402425e+00	0.00000000000000e+00	2.51791121428033e-01	3.18697223733335e+00	1.00000000000000e+00	1.61198515842529e+00	9.91677177596281e-01	1.12843260131154e+09	
1.46479979711621e+00	-1.33267368747614e+00	1.39064193119931e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.73979238781325e-01	4.08524260547733e-01	1.81951160075284e+01	2.81618291394441e-01	-2.66304193214498e-01	-4.86454831375795e-01	-4.86454831375795e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81130206551016e+03	1.44766944793003e+01	7.57947149971517e+00	-7.70620567337384e+00	3.45515008751838e-01	1.39064193119931e+00	2.39633727635111e+00	5.73982991847674e+00	1.44015188263816e-01	2.64787731731063e+00	0.00000000000000e+00	3.66501799678895e-01	3.23433372833005e-01	1.00000000000000e+00	1.13230282139756e+00	2.17346076109215e+00	1.12843260121119e+09	
1.43414999102487e+00	-1.06638582301284e+00	1.89809252669212e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.71420806115762e-01	7.03597506394741e-01	1.52988642065127e+01	-5.90040574957566e-01	-9.28108133622412e-01	-4.85786114564689e-01	-4.85786114564689e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81130139679335e+03	1.28744357627254e+01	7.42862310588766e+00	-7.45025101031959e+00	6.93112420430935e-01	1.89809252669212e+00	3.35458888320395e+00	2.74197048620521e+00	2.07879982002838e+00	1.58907613087864e+00	0.00000000000000e+00	1.68034614404200e-01	4.24650734724435e+00	1.00000000000000e+00	4.59078421399638e-01	3.20746659838905e-01	1.12843260127279e+09	
8.87262580941804e-01	8.48731176781502e-01	1.73087119885489e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.02719057620512e-01	8.38177920689715e-01	1.82967824175660e+01	1.07611747321745e-01	-6.56138208713574e-01	-4.82933740856424e-01	-4.82933740856424e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81129854441964e+03	1.35767109287270e+01	6.79963857321358e+00	-6.34160480601006e+00	5.86423653780601e-01	1.73087119885489e+00	5.28176708012873e+00	1.76343574147161e+00	5.48657166845713e+00	2.88490859055422e+00	0.00000000000000e+00	3.83271766475633e-01	4.80429217316499e+00	1.00000000000000e+00	2.12566720688042e+00	1.71665941039933e+00	1.12843260127351e+09	
1.10128489548608e+00	-1.08873418949625e+00	1.61676270999600e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.83487878755859e-01	3.70838249938854e-01	2.08081512798185e+01	-9.41670863769200e-03	4.37005206628415e-01	-4.81500455667629e-01	-4.81500455667629e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81129711113446e+03	1.28831871349941e+01	7.39017030817078e+00	-6.23930102859382e+00	5.10563714418582e-01	1.61676270999600e+00	3.55768924694182e+00	4.03666417913522e+00	4.76486449676412e+00	2.59998486937474e+00	0.00000000000000e+00	3.78486269453334e-01	2.85060131951369e+00	1.00000000000000e+00	2.94626062348998e-01	2.48768328905997e+00	1.12843260138265e+09	
1.39297384391711e+00	-1.63931247523707e+00	8.90261557371968e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.83371250587583e-01	8.10505827492923e-01	1.65678432174041e+01	-5.92344011244670e-02	-6.53618450860133e-01	-4.81183990029422e-01	-4.81183990029422e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81129679466882e+03	1.44096101919412e+01	7.51118935057620e+00	-7.52005585769868e+00	-9.53665459989950e-02	8.90261557371968e-01	5.26332325184446e+00	6.16617415695683e+00	2.25892531594569e+00	2.83050721525597e+00	0.00000000000000e+00	3.49114621798450e-01	7.51360645261155e-01	1.00000000000000e+00	1.25079361260377e+00	1.47632350103995e+00	1.12843260131014e+09	
1.94651954550894e+00	2.08599870965244e+00	4.12528904134280e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.32794294086087e-01	2.97421398780473e-01	1.94493551657865e+01	2.44868373101820e-02	-5.67467539134971e-01	-4.80734778054284e-01	-4.80734778054284e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81129634545684e+03	1.52256557620404e+01	7.39488874525809e+00	-6.23930102859382e+00	-9.59071535875666e-01	4.12528904134280e-01	3.44717601429029e+00	2.05642541580511e+00	5.57144564303370e+00	3.24800353333621e-01	0.00000000000000e+00	1.49966132170536e-01	3.65530256435112e+00	1.00000000000000e+00	1.26497633078355e+00	8.95862593884228e-01	1.12843260125939e+09	
1.08001823958293e+00	-3.27480453428496e-01	2.43387488330038e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.93970974439090e-01	8.00931157578858e-01	1.31289088341314e+01	8.81643594891525e-01	5.65613459007175e-01	-4.72940655394268e-01	-4.72940655394268e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81128855133418e+03	1.33830936477464e+01	7.35125045865907e+00	-6.89772856997337e+00	1.02262151413913e+00	2.43387488330038e+00	7.42598969849316e-01	3.73176317362526e+00	3.20956038639259e+00	5.92453087799154e-01	0.00000000000000e+00	2.94761728944500e-01	1.19647392355882e+00	1.00000000000000e+00	7.04804374666920e-01	2.49340308590362e+00	1.12843260133671e+09	
1.48509068533712e+00	-1.05213746850943e-01	3.24513658521109e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.41964293901385e-01	5.50320734226411e-01	1.51181467720798e+01	1.41947372120100e-03	5.40445668493387e-01	-4.72783800052639e-01	-4.72783800052639e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81128839447884e+03	1.35400826104721e+01	6.77520105699732e+00	-7.67352634100083e+00	1.47687833853477e+00	3.24513658521109e+00	1.19768686650746e+00	4.53316060721645e+00	5.33672814751995e-01	1.06750851590287e+00	0.00000000000000e+00	3.24871560329039e-01	1.50194405986027e+00	1.00000000000000e+00	9.21544794161006e-01	1.80307509518290e+00	1.12843260134633e+09	
7.60060308475619e-01	-8.18701316489084e-01	1.62152176797205e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.44147460836120e-02	4.65811551004938e-01	1.31399282909315e+01	4.09364312305513e-01	1.28326976736507e+00	-4.72690398204577e-01	-4.72690398204577e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81128830107699e+03	1.25224714418799e+01	7.06539036555558e+00	-7.00110220336603e+00	5.19250521596297e-01	1.62152176797205e+00	5.12004442404095e-01	2.81969205983647e+00	3.98450347928245e+00	1.76199720755412e+00	0.00000000000000e+00	2.03777991618800e-01	1.65053830986866e+00	1.00000000000000e+00	1.83847770704301e+00	4.65590772137422e-01	1.12843260133604e+09	
9.14288216843919e-01	-1.30076998264272e+00	1.24282538583118e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.60579791251580e-02	7.99794495107319e-01	1.98821783513290e+01	-4.58340662542174e-01	1.40780949311190e+00	-4.69191526464783e-01	-4.69191526464783e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81128480220525e+03	1.38787062759773e+01	7.45990688918579e+00	-7.55878873536654e+00	2.43892623070192e-01	1.24282538583118e+00	1.91681361574823e+00	5.62030518058271e+00	2.18860691420887e+00	8.68719463666596e-01	0.00000000000000e+00	1.24534034003404e-01	6.84543901949030e-01	1.00000000000000e+00	2.26202646424053e+00	1.83096980358301e+00	1.12843260123969e+09	
3.74767800319296e-01	3.99571720589854e-01	1.37125219900065e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.28670926569049e-01	4.15958953253361e-01	1.49632856684948e+01	-7.71312317179347e-01	1.50344639857216e-01	-4.66746308942675e-01	-4.66746308942675e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81128235698773e+03	1.51025116207495e+01	7.23316501085561e+00	-6.64768155913233e+00	3.45246474743569e-01	1.37125219900065e+00	2.26883759242315e+00	5.13877944413986e+00	1.68557784622298e+00	2.86687315799053e+00	0.00000000000000e+00	1.39533681711074e-01	2.99007962927339e+00	1.00000000000000e+00	2.01615487949633e+00	2.07626702726641e+00	1.12843260124464e+09	
9.09552476768818e-01	1.66833865934715e+00	8.81567592388026e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.05802354226686e-01	4.59284523567359e-01	1.29194014156395e+01	-1.49137936191459e-01	1.18349878724494e+00	-4.66669305642426e-01	-4.66669305642426e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81128227998443e+03	1.22306663230018e+01	7.49923351360091e+00	-6.94823346286236e+00	-8.85792494439300e-02	8.81567592388026e-01	5.40808154847354e+00	6.17786957602823e+00	5.91796767701048e+00	1.96906411766024e+00	0.00000000000000e+00	5.70484895936507e-01	8.03096315404692e-01	1.00000000000000e+00	1.27627669587533e+00	2.59806429844260e+00	1.12843260125562e+09	
3.24237873267289e-01	2.81539213355975e+00	7.02449826952148e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.11725938217894e-01	1.08199901817130e-01	2.14386300556995e+01	-6.46495490815807e-01	1.06620043856498e+00	-4.62468138661279e-01	-4.62468138661279e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81127807881745e+03	1.43882833506773e+01	7.40341439143406e+00	-7.59819674088464e+00	-3.07139742499052e-01	7.02449826952148e-01	2.39815878295756e+00	5.16072762507082e+00	7.05919612032460e-02	4.00895445038730e-02	0.00000000000000e+00	1.24687892161327e-01	4.76766979105939e+00	1.00000000000000e+00	4.80740753217126e-01	2.05732721663752e+00	1.12843260122329e+09	
7.12626408499904e-01	-1.17622584887960e+00	1.27210392522957e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.63900921579841e-01	6.35931466953040e-02	1.48625586035130e+01	-4.59554045674650e-01	-5.25158145385016e-01	-4.60641589565057e-01	-4.60641589565057e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81127625226835e+03	1.30147147693622e+01	7.58508901814948e+00	-6.39899462205488e+00	2.73941933371855e-01	1.27210392522957e+00	1.20274472052383e+00	5.17057308110164e+00	1.80093738973503e+00	2.94223655720214e+00	0.00000000000000e+00	7.54800176846616e-01	4.46325183731396e+00	1.00000000000000e+00	2.24393154002877e+00	7.02593306448216e-01	1.12843260136242e+09	
1.41036014844669e+00	-9.32384954375234e-01	2.10973097346585e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.83951380448189e-01	3.47178984521701e-01	1.82429884650916e+01	-7.78953293092590e-02	4.21763188822153e-01	-4.52332697826023e-01	-4.52332697826023e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81126794337661e+03	1.34515773496325e+01	6.88823133327815e+00	-6.45907559132783e+00	8.40462464018078e-01	2.10973097346585e+00	2.84858701284776e+00	3.69250175035154e+00	3.05813175372608e+00	4.42071961002239e-01	0.00000000000000e+00	5.96621407125323e-01	4.89090195296528e+00	1.00000000000000e+00	1.53156656776279e+00	1.88626773110493e+00	1.12843260125507e+09	
9.70599638198067e-01	-1.63272932632500e+00	8.92202850867075e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.25358523060338e-01	5.89525005179104e-01	1.76084471277109e+01	8.69271617514668e-01	7.10457364435567e-01	-4.51610912833075e-01	-4.51610912833075e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81126722159162e+03	1.37186293068890e+01	7.57762269392628e+00	-6.28918343743199e+00	-6.00737256478940e-02	8.92202850867075e-01	2.59861578130887e+00	2.46822973781556e+00	3.74639365348306e+00	9.81438717645806e-01	0.00000000000000e+00	3.47655387121977e-01	4.91184312803637e+00	1.00000000000000e+00	2.67222450302756e+00	1.28998710067842e+00	1.12843260123682e+09	
7.94189350667148e-01	-1.04705554031576e+00	1.42064323712635e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.46779711368351e-01	3.13443979276147e-01	1.46315914802523e+01	-6.43710535302881e-01	-1.02822629131433e+00	-4.44844985216605e-01	-4.44844985216605e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81126045566400e+03	1.37998010232125e+01	7.24870011441930e+00	-7.79066233121668e+00	3.97192344730574e-01	1.42064323712635e+00	4.83032955580925e+00	3.82901324400010e+00	4.79819751823372e-01	1.21232555012277e+00	0.00000000000000e+00	2.06068361458144e-01	3.07311057353826e+00	1.00000000000000e+00	1.52073857288949e+00	7.03166217258833e-01	1.12843260124681e+09	
1.62582486612893e+00	9.44194532604223e-01	2.28738829252919e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.62067233684100e-01	3.19552088920398e-01	2.16121303045036e+01	-7.35532470918048e-01	7.59612362375820e-02	-4.35330552149480e-01	-4.35330552149480e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81125094123094e+03	1.38018666470022e+01	7.43898287025135e+00	-7.76752956595978e+00	9.53376414215583e-01	2.28738829252919e+00	6.12918502027669e+00	2.61583599119727e+00	5.79963678429420e+00	1.82513632963213e-01	0.00000000000000e+00	8.08063085350549e-01	8.81900936925000e-04	1.00000000000000e+00	2.13550584197092e+00	1.80270133306114e+00	1.12843260132327e+09	
5.19677441300443e-01	1.61528668549969e+00	9.06136258936989e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.47435254773575e-01	5.11912577310687e-01	1.31676910484362e+01	-6.68403846100995e-01	-5.84682249072141e-01	-4.31484995444407e-01	-4.31484995444407e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81124709567423e+03	1.44423972863699e+01	7.54813078182389e+00	-7.65474638025695e+00	-2.31130090621140e-02	9.06136258936989e-01	3.19820601322931e+00	1.24691836358093e+00	3.38789159573931e+00	1.00828490116097e+00	0.00000000000000e+00	2.35162288672438e-01	2.20250602730822e+00	1.00000000000000e+00	2.32645984552077e+00	1.62226987534524e+00	1.12843260137680e+09	
9.86901774787494e-01	1.22844139529293e+00	1.31569215560588e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.67278098600057e-01	5.27617762120983e-01	1.69093515979409e+01	2.33982337240896e-01	-1.30189659263415e+00	-4.29622098800792e-01	-4.29622098800792e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81124523277759e+03	1.27240289250932e+01	7.35982592223065e+00	-7.26313979027656e+00	3.31309131473623e-01	1.31569215560588e+00	5.33795521244993e+00	5.50510927662361e+00	2.91856480267231e+00	6.69535257893430e-01	0.00000000000000e+00	3.89013418757765e-01	3.20192838276148e+00	1.00000000000000e+00	1.93579041994139e+00	2.33950765488389e+00	1.12843260137956e+09	
9.27661705083480e-01	8.20776550787260e-01	1.75098767952103e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.34313401642146e-01	5.72287172798178e-01	1.97669560634661e+01	1.94407852949064e-01	-4.02499432232359e-01	-4.25753078630805e-01	-4.25753078630805e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81124136375742e+03	1.38324086630370e+01	7.35826025014312e+00	-7.68793111343467e+00	6.32343597408460e-01	1.75098767952103e+00	1.55237680372268e+00	2.64726781586086e+00	3.28735830863158e+00	7.88657061164678e-01	0.00000000000000e+00	4.49165117303071e-01	5.61273624212818e+00	1.00000000000000e+00	1.60959382374874e+00	6.29051198179388e-01	1.12843260137126e+09	
1.32647608520637e+00	1.59447002045381e+00	8.90256651599410e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.67423462339000e-03	6.50058089528465e-01	1.38445520084825e+01	-4.04870482121254e-01	2.05511620046930e-02	-4.24232204881264e-01	-4.24232204881264e-01	2.00000000000000e+01	2.00000000000000e+01	-3.81123984288367e+03	1.44187019075171e+01	7.56022142456726e+00	-7.86601622851138e+00	-3.13996553383960e-02	8.90256651599410e-01	6.55794676995915e-01	1.11539895236965e+00	6.33553228241957e-01	2.76906286959528e+00	0.00000000000000e+00	2.53579118629288e-01	4.61003954885975e+00	1.00000000000000e+00	2.15073154853996e+00	2.33235941441282e+00	1.12843260137732e+09	
