H1_cplx_snr_amp	H1_cplx_snr_arg	H1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglH1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
7.82738335694600e-01	1.15254988783002e+00	1.82060236034669e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.99291017650860e-01	2.13673343990916e-01	1.92837852059433e+01	8.00882591687722e-01	4.38370727800095e-01	-1.07849792789602e+00	-1.07849792789602e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94564836868591e+03	1.45731036443490e+01	6.60016291605073e+00	-7.00167926152149e+00	3.17915961200664e-01	1.82060236034669e+00	5.18912781080011e+00	1.25496527313711e+00	4.94961706527366e+00	5.62976715213600e-02	0.00000000000000e+00	1.73863793879294e-01	3.06989514166673e+00	1.00000000000000e+00	1.71860110320310e+00	1.83480793249419e+00	1.12849707795331e+09	
1.92991462747700e+00	2.77167431020671e-01	4.21765308808584e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.30991646943473e-01	5.33611851371610e-01	1.83294427417626e+01	-8.72029677296244e-01	1.15611023611367e+00	-1.06524550551785e+00	-1.06524550551785e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94563511626354e+03	1.26143906788250e+01	6.51732040674079e+00	-7.22561048805047e+00	1.85625823572785e+00	4.21765308808584e+00	2.05776261014767e+00	1.44967023245250e+00	2.08887162215560e+00	1.91860533623670e+00	0.00000000000000e+00	4.02867024468403e-01	3.65749799606402e+00	1.00000000000000e+00	2.04083067072681e+00	1.70989330815284e+00	1.12849707796209e+09	
6.72723886629059e-01	-1.39862464216822e+00	1.57770806159671e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.86682194496263e-01	2.35150874320092e-01	1.59678867850629e+01	8.74803073368851e-01	-5.15429147085698e-01	-1.06274637269416e+00	-1.06274637269416e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94563261713071e+03	1.51055504789402e+01	7.55167161855773e+00	-7.21716432677582e+00	1.15252622170967e-01	1.57770806159671e+00	3.78984844027540e+00	4.42681889952383e+00	5.98617115011337e+00	6.60938498909446e-01	0.00000000000000e+00	2.03039694246753e-01	5.21263417904421e+00	1.00000000000000e+00	1.23889291710073e+00	1.47804531022701e+00	1.12849707788856e+09	
8.38344563302100e-02	-3.94776048507820e-02	1.54404357898714e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.19873589836669e-01	1.30566826023278e-01	1.60031028237130e+01	7.51110945515532e-01	2.73384674852302e-01	-1.06269208787944e+00	-1.06269208787944e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94563256284590e+03	1.44529849480327e+01	6.81845402438482e+00	-7.33373732485176e+00	8.37691375984350e-02	1.54404357898714e+00	4.13103146678462e+00	2.97621270147244e+00	1.64195320631696e+00	6.00666099851220e-01	0.00000000000000e+00	1.18092065581805e-01	1.19555651637703e+00	1.00000000000000e+00	2.20599978479792e+00	6.61426904057062e-01	1.12849707795392e+09	
7.17511798035723e-01	2.82724224625288e+00	9.24568514452051e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.51634262018618e-01	5.03690471350625e-01	1.35280227653594e+01	-1.21849889550037e-01	-2.90225677123307e-01	-1.05829453107617e+00	-1.05829453107617e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94562816528909e+03	1.45880100977112e+01	7.22081532100374e+00	-6.23930102859382e+00	-6.82351877937439e-01	9.24568514452051e-01	3.65016388539407e+00	5.01928015036337e+00	5.11915435120454e+00	2.00213978217935e+00	0.00000000000000e+00	1.69777814279357e-01	6.21480996072016e+00	1.00000000000000e+00	9.53037568738665e-01	2.14819756611013e+00	1.12849707788681e+09	
1.24486773521254e+00	-3.04350369066328e+00	6.68399314594610e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.44440124210580e-02	6.84049813736797e-01	2.03287822671448e+01	4.74131739167930e-02	-2.74029736921645e-01	-1.05144791959037e+00	-1.05144791959037e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94562131867761e+03	1.34304911884622e+01	7.22886938745208e+00	-7.02534638906733e+00	-1.23888382234118e+00	6.68399314594610e-01	5.44482147429040e+00	2.64255974745565e+00	2.08478947200684e+00	2.90403225013187e-01	0.00000000000000e+00	8.99321323361271e-01	3.05815733202321e-01	1.00000000000000e+00	1.19316965727322e+00	1.96306665519239e+00	1.12849707791965e+09	
7.43043341799863e-01	-1.26919203724637e+00	1.68133785224024e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.75362420502063e-01	7.15112478182402e-01	1.74552146975972e+01	2.48305968206279e-01	7.91257815146112e-01	-1.04233879724688e+00	-1.04233879724688e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94561220955527e+03	1.38827730020842e+01	7.02484824224794e+00	-6.35493816144655e+00	2.20722854092993e-01	1.68133785224024e+00	2.66303507192102e+00	1.01805846239992e+00	1.18861199629632e+00	1.72963997374001e+00	0.00000000000000e+00	3.05948723541812e-01	3.86837589132635e+00	1.00000000000000e+00	2.07879092492820e+00	1.84459990807391e+00	1.12849707793414e+09	
1.25408092058071e+00	1.84169981869530e+00	1.14416967736954e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.51298455159501e-01	8.28253698473264e-01	1.74725451782117e+01	-1.63505610698006e-01	-7.69600520879299e-01	-1.03853937231452e+00	-1.03853937231452e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94560841013033e+03	1.40291004587866e+01	7.20060208389069e+00	-6.23930102859382e+00	-3.35594671492585e-01	1.14416967736954e+00	5.49041950348204e+00	6.14532194295749e+00	6.13515333972455e+00	2.51697549288025e-01	0.00000000000000e+00	2.18145273920350e-01	1.58393056392780e+00	1.00000000000000e+00	2.54621199529757e+00	1.35016938142998e+00	1.12849707798115e+09	
2.34245140069252e+00	1.28177112931558e+00	2.25087757542450e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.82191831226910e-01	8.64057982567189e-01	1.54720388335663e+01	3.60044480210780e-02	5.62802699275871e-01	-1.03044724289430e+00	-1.03044724289430e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94560031800091e+03	1.43890618240434e+01	7.15792459065279e+00	-6.59784660154385e+00	6.67640791879527e-01	2.25087757542450e+00	1.76762225137073e+00	4.24811778951700e+00	1.19700007651697e+00	2.01794077686087e-01	0.00000000000000e+00	2.08316405223991e-01	6.15411520492764e+00	1.00000000000000e+00	2.26750920144544e+00	1.33147500402625e+00	1.12849707799110e+09	
7.73795775437949e-01	6.35855718107943e-01	2.17189242437175e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.86421129701060e-02	4.76979084674066e-01	1.31880409851260e+01	-8.00619324474715e-01	-2.34149973811900e-01	-1.00640746250929e+00	-1.00640746250929e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94557627822053e+03	1.14909610780194e+01	6.70708171275972e+00	-7.52664133586004e+00	6.22568076503013e-01	2.17189242437175e+00	5.12809956784401e+00	5.75421725347218e+00	6.22501751403817e-01	1.91245951517598e+00	0.00000000000000e+00	1.76078348292558e-01	2.00794247620236e+00	1.00000000000000e+00	5.57589546222520e-02	1.34668429796135e+00	1.12849707798001e+09	
2.80859103111963e-01	4.18321240891827e-01	1.69275622911237e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.77032856073710e-01	4.93200731108229e-01	1.84571618345560e+01	-4.13688762086683e-01	-6.95866052032084e-01	-9.98280774197610e-01	-9.98280774197610e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94556815153222e+03	1.40853073554029e+01	7.36079258749488e+00	-7.09826918962504e+00	2.56641236304534e-01	1.69275622911237e+00	3.35506473466270e+00	4.69593798639475e+00	3.47969327065157e+00	3.98153718709128e-01	0.00000000000000e+00	1.47668560809812e-01	1.15997816628107e+00	1.00000000000000e+00	1.08443283913624e+00	3.22438226396718e-01	1.12849707791666e+09	
6.49373403419387e-01	-1.08544267117886e+00	1.74653381329954e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.40251199057847e-01	2.20432565836800e-03	2.18490375132844e+01	9.95854918149610e-01	3.36726556207815e-01	-9.96083944892689e-01	-9.96083944892689e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94556595470291e+03	1.44165587075616e+01	7.19010724202222e+00	-7.33006394183049e+00	3.02946459769360e-01	1.74653381329954e+00	8.03986668109940e-01	5.60328674274815e+00	6.03815203391715e+00	3.13388755538681e+00	0.00000000000000e+00	1.73236981567677e-01	7.25812853737272e-01	1.00000000000000e+00	2.17631222134606e+00	4.82699846417450e-01	1.12849707799417e+09	
9.35743256573927e-01	1.68876142339163e+00	1.30138417201305e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.21768129324350e-02	8.67829963063798e-01	1.41603068414867e+01	-6.29554312168336e-01	7.70344745857306e-01	-9.90120787610067e-01	-9.90120787610067e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94555999154563e+03	1.06129922541394e+01	7.24042933445779e+00	-6.23930102859382e+00	-1.10129206355243e-01	1.30138417201305e+00	5.29490073573984e+00	3.65994412559954e+00	5.03218796913720e+00	2.46525414926204e+00	0.00000000000000e+00	6.75836113729149e-01	3.77062928804637e+00	1.00000000000000e+00	2.79907436613144e+00	2.92277236803840e+00	1.12849707799075e+09	
1.46403510578351e+00	8.81115463950162e-01	2.61862659656262e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.18295275802236e-01	8.07292141939757e-01	1.91239048229184e+01	-2.32548769523101e-01	-3.35447024088748e-01	-9.89214772758260e-01	-9.89214772758260e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94555908553078e+03	1.48124849979705e+01	6.81534213172222e+00	-6.23930102859382e+00	9.31552385726399e-01	2.61862659656262e+00	2.96260969279311e+00	1.84099489646819e+00	3.86476296279437e+00	2.82425709155420e+00	0.00000000000000e+00	1.53644681747266e-01	6.32574900974294e-01	1.00000000000000e+00	2.05684459559817e+00	1.19082603946526e+00	1.12849707787513e+09	
5.13134913958972e-01	-2.88020638789345e+00	9.82513378401361e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.50487870945749e-01	1.65164522245296e-01	2.14214834419735e+01	2.57015094583890e-01	-1.13457154110473e-01	-9.69703151874000e-01	-9.69703151874000e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94553957390989e+03	1.37159403581984e+01	7.49438314840423e+00	-7.48087965779802e+00	-4.95705089835634e-01	9.82513378401361e-01	2.16668299471166e+00	5.13708313855551e+00	1.94736482950689e+00	1.60504251599147e+00	0.00000000000000e+00	5.89386376796505e-01	2.16993277390621e+00	1.00000000000000e+00	2.56098369796192e+00	1.88855656384023e+00	1.12849707798986e+09	
7.58615652035199e-01	-1.03637902068168e+00	1.82943563697123e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.20929970202905e-01	5.40522786679420e-01	1.59323535869088e+01	7.01949294035870e-01	4.89226371733217e-01	-9.66536153559900e-01	-9.66536153559900e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94553640691158e+03	1.34965557333205e+01	7.27592667067084e+00	-6.23930102859382e+00	3.86393053171490e-01	1.82943563697123e+00	9.95870758567045e-01	5.27602045807241e+00	1.87734303919151e+00	4.11465100999864e-01	0.00000000000000e+00	5.78587229172813e-01	2.57220007139677e+00	1.00000000000000e+00	1.12623091515752e+00	1.02723220280290e+00	1.12849707788912e+09	
7.43609401328661e-01	-1.21819390199680e+00	1.66573647957190e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.39675202368636e-01	6.08978241514773e-01	2.08137205860139e+01	-1.58591439403137e-01	-9.24980045505226e-01	-9.59579497173763e-01	-9.59579497173763e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94552945025519e+03	1.50668330457962e+01	7.55503891803910e+00	-6.23930102859382e+00	2.56799030194915e-01	1.66573647957190e+00	5.25798774761922e+00	3.38462354582136e+00	1.94875096852535e+00	2.26382961737111e+00	0.00000000000000e+00	1.71565730933942e-01	1.83377667428048e+00	1.00000000000000e+00	1.63472729539753e+00	9.75974188496927e-01	1.12849707783593e+09	
3.40441778648616e-01	-1.04542711735261e+00	1.56075664205461e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.10841990652953e-01	4.75365764106835e-01	1.49654792674712e+01	1.96859480842125e-01	6.21561404573455e-01	-9.51492998541653e-01	-9.51492998541653e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94552136375656e+03	1.32170519470996e+01	7.32637800125831e+00	-6.23930102859382e+00	1.70742601464218e-01	1.56075664205461e+00	4.79141120377230e+00	2.96811901692729e+00	2.97689397271924e+00	2.24748453041436e+00	0.00000000000000e+00	4.84324189715650e-01	8.16265487598342e-01	1.00000000000000e+00	2.29066678021049e+00	7.85406992403889e-01	1.12849707782060e+09	
1.23056359516309e+00	1.79403330024142e+00	1.13213742930015e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.51011747444239e-01	1.51355802015392e-01	1.63925162163956e+01	2.72957656003567e-01	-8.72834645043761e-01	-9.49297262153777e-01	-9.49297262153777e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94551916802017e+03	1.22684957472707e+01	7.35564893741751e+00	-6.45831000692780e+00	-2.72431309804273e-01	1.13213742930015e+00	3.68173134326984e+00	5.51716161710933e+00	2.20531849049114e+00	1.87620575468747e+00	0.00000000000000e+00	9.41434175678518e-01	4.79185951567615e+00	1.00000000000000e+00	9.21922236202432e-01	6.16288946656685e-01	1.12849707782992e+09	
2.25599018255498e+00	1.88616282466242e+00	8.36452192174453e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.73941985646633e-01	8.13527735197299e-01	1.99536179454769e+01	-8.95881020230000e-04	9.56035415308827e-01	-9.35115994048829e-01	-9.35115994048829e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94550498675207e+03	1.25012367124452e+01	7.31672375363619e+00	-7.61961095075228e+00	-6.99729003794465e-01	8.36452192174453e-01	2.41925621686355e-01	5.74965345750164e+00	3.24827679959587e-01	1.47074220563746e-01	0.00000000000000e+00	6.27915889694368e-01	2.45945449002012e+00	1.00000000000000e+00	2.73932740497397e+00	1.20127615508978e+00	1.12849707782322e+09	
1.90310937414554e+00	-1.08464862910267e+00	2.51768191769519e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.63431814979720e-01	4.68157527743330e-01	1.83328997890361e+01	3.96402820578739e-01	1.41811767165713e+00	-9.30695720167478e-01	-9.30695720167478e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94550056647819e+03	1.20370610521860e+01	7.13585383890772e+00	-7.03313951802000e+00	8.89177216328575e-01	2.51768191769519e+00	6.01248057780926e+00	3.25446600423874e-01	6.13637169286866e+00	1.27646837907653e+00	0.00000000000000e+00	4.30236683770215e-01	1.49650209886272e+00	1.00000000000000e+00	8.64503529388650e-01	1.62966824634907e+00	1.12849707791490e+09	
1.32616257658233e+00	1.77101793442710e+00	1.12482140366716e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.95448522803938e-01	2.94432418917321e-01	1.99948225723070e+01	9.88511708187376e-01	6.46963320543860e-02	-9.29289825786782e-01	-9.29289825786782e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94549916058381e+03	1.53119814994908e+01	7.58582332972904e+00	-7.40374055989859e+00	-2.63755854703215e-01	1.12482140366716e+00	1.66476411558237e+00	5.67428147241226e+00	3.39255539081388e+00	5.44509208441557e-01	0.00000000000000e+00	2.18973288072445e-01	4.48450184078299e+00	1.00000000000000e+00	1.06526643509141e+00	1.81889814978584e+00	1.12849707783390e+09	
7.64928717847540e-01	1.50814570658788e+00	1.40690030507397e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.21259603899110e-02	4.16024764725755e-01	2.01223330121726e+01	7.48109617227831e-01	-3.84228855742109e-01	-9.22305085593507e-01	-9.22305085593507e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94549217584361e+03	1.38730195250892e+01	7.58528226464173e+00	-7.28337257193568e+00	4.78919141407000e-02	1.40690030507397e+00	4.85687958340832e+00	3.17026268461964e-01	4.09332670492457e+00	1.15599867138382e+00	0.00000000000000e+00	1.90026971057593e-01	4.75739520226856e+00	1.00000000000000e+00	1.33030174565527e+00	2.95168084557279e+00	1.12849707788169e+09	
1.59879545379461e+00	-8.35059287162088e-01	2.80365259033780e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.84729690490607e-01	8.39819532832564e-01	1.56026043026534e+01	3.05446043449281e-01	-1.93265358046520e-02	-9.21899106496767e-01	-9.21899106496767e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94549176986452e+03	1.38524310548334e+01	6.97837261974014e+00	-6.30883934681574e+00	1.07300555979181e+00	2.80365259033780e+00	4.04458086589602e+00	1.70854032670740e+00	1.48872676856990e+00	5.77696115438206e-01	0.00000000000000e+00	2.81760911723208e-01	3.37319489015185e+00	1.00000000000000e+00	8.71566231584590e-01	9.30407700576629e-01	1.12849707794949e+09	
1.52443753095955e+00	-2.11252321116877e+00	7.80433402390031e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.93932195664114e-01	5.84316525850374e-01	1.93229338520268e+01	-4.53725246722363e-01	-1.67521648632565e-01	-9.17978292203316e-01	-9.17978292203316e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94548784905022e+03	1.55002630223660e+01	7.37290563224083e+00	-6.41826407681122e+00	-7.86024973484986e-01	7.80433402390031e-01	6.02769398566324e+00	6.87267047829310e-01	1.71956862329958e+00	3.12231942751337e+00	0.00000000000000e+00	1.54676752945994e-01	4.87940781200778e+00	1.00000000000000e+00	1.92121779653475e+00	1.25688175401084e+00	1.12849707785143e+09	
1.46440307543583e+00	2.61620966507367e+00	5.87966169044388e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.56780610956740e-02	4.94769913125178e-01	1.52851590626691e+01	3.53636999484968e-01	-6.97355468462606e-01	-9.17747531353598e-01	-9.17747531353598e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94548761828937e+03	1.41722226151791e+01	7.50393959180394e+00	-7.28689243736178e+00	-1.26690184333885e+00	5.87966169044388e-01	3.14327052268512e+00	5.99882335968607e+00	6.01221562182948e+00	2.65177599659744e+00	0.00000000000000e+00	3.04909649446634e-01	3.37927983791109e-01	1.00000000000000e+00	9.03253093127263e-01	1.17954212664904e+00	1.12849707783554e+09	
1.01649675911800e+00	-2.40807058633207e+00	7.92993913152248e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.33648750161196e-01	6.96697947135129e-01	1.35541368535111e+01	3.44170501581548e-01	1.45844128169273e-01	-9.13189683042674e-01	-9.13189683042674e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94548306044106e+03	1.35506857869192e+01	7.45805272172629e+00	-7.40035719949149e+00	-7.55075165097206e-01	7.92993913152248e-01	4.43577574642861e+00	2.33074639130765e+00	4.07796008426547e+00	3.11822533355394e-01	0.00000000000000e+00	4.03412089807408e-01	1.42865065095241e+00	1.00000000000000e+00	8.12540891465241e-01	7.31145795528298e-01	1.12849707800916e+09	
7.17741763157921e-01	1.29132095962462e+00	1.56017432859472e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.81383053480049e-01	4.64872009916152e-01	1.37362050318621e+01	-4.83838728218280e-01	7.39088202470359e-01	-9.08172932513935e-01	-9.08172932513935e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94547804369053e+03	1.34653524442994e+01	7.24603206872103e+00	-7.39013658609978e+00	1.97990076895734e-01	1.56017432859472e+00	3.11776604138496e+00	4.09465390379931e+00	2.33516897116809e+00	3.09492107564801e+00	0.00000000000000e+00	1.53324054444165e-01	1.32203656959187e+00	1.00000000000000e+00	1.63244013319272e+00	2.89229870531418e+00	1.12849707785704e+09	
1.79509382507315e+00	1.40064429266816e+00	1.68432115924066e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.74115542890158e-01	6.41329999003197e-01	1.86800321897623e+01	-1.40887952467127e-01	-4.19758423505133e-01	-9.06490550969920e-01	-9.06490550969920e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94547636130899e+03	1.24868951480479e+01	7.01371354431628e+00	-7.45838474272025e+00	3.03967167991834e-01	1.68432115924066e+00	5.69540988221145e+00	1.90886667469201e+00	4.20463552477269e+00	8.62918984005072e-01	0.00000000000000e+00	9.22691913931713e-01	4.52771876711238e-01	1.00000000000000e+00	1.91596909474818e+00	2.59626925177847e+00	1.12849707797379e+09	
1.16391108563912e+00	1.93758888304578e+00	9.92227841674257e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.70811836054679e-01	4.07783184989126e-01	2.07360705119062e+01	8.41726686234711e-01	-5.69915669633560e-02	-9.06419409025602e-01	-9.06419409025602e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94547629016704e+03	1.49594897783705e+01	7.38438470665593e+00	-7.48260044167928e+00	-4.17405505805848e-01	9.92227841674257e-01	2.84198483069419e+00	4.44903930348612e+00	5.96897692253767e-01	2.78687660660027e+00	0.00000000000000e+00	1.53514951394095e-01	5.21091652263688e+00	1.00000000000000e+00	1.95927302139456e+00	5.31658383264031e-01	1.12849707785377e+09	
1.20364441890254e+00	3.14023605635983e+00	5.97307537588150e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.53938925612300e-02	6.19695474378424e-01	1.81978632052273e+01	6.69568847428795e-01	-9.43430161524907e-01	-8.97333369658099e-01	-8.97333369658099e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94546720412768e+03	1.42957069722852e+01	7.44067869330279e+00	-7.44325510708244e+00	-1.20364331133557e+00	5.97307537588150e-01	2.48523071798857e-01	3.07636650499172e+00	1.23850588407115e+00	2.89679283238795e-01	0.00000000000000e+00	2.40336644561572e-01	6.22508471496664e+00	1.00000000000000e+00	2.29446096550282e+00	1.38262461957833e+00	1.12849707800408e+09	
4.38998337360213e-01	3.97014499778779e-01	1.80150489886395e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.64306469743630e-02	3.00832050881266e-01	1.38319510249759e+01	-1.44974377662217e-01	7.70682044911901e-01	-8.93365601977166e-01	-8.93365601977166e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94546323636000e+03	1.32190645212638e+01	6.85767546195285e+00	-6.23930102859382e+00	4.04852825434038e-01	1.80150489886395e+00	1.34220896099553e+00	3.73505592047925e+00	4.56544454662497e+00	8.02595679497710e-01	0.00000000000000e+00	3.01956276073097e-01	4.72497057340521e+00	1.00000000000000e+00	2.17217222837921e+00	2.28342433877854e+00	1.12849707788723e+09	
6.48493308856119e-01	1.90664907747762e+00	1.13256185480561e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.74668603058840e-01	2.24072035906677e-01	1.58051083511088e+01	2.87587041754457e-01	3.16318475798993e-01	-8.83406988406023e-01	-8.83406988406023e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94545327774642e+03	1.46266100971830e+01	7.38969996211875e+00	-7.17240536672799e+00	-2.13726791078764e-01	1.13256185480561e+00	3.76164400180175e+00	1.94160500282572e+00	8.59193568478196e-01	2.68567661884359e+00	0.00000000000000e+00	2.16528338944963e-01	2.93355525136574e+00	1.00000000000000e+00	2.37137463760931e+00	1.77368141158507e+00	1.12849707798501e+09	
5.40481647037983e-01	-1.15957790697853e+00	1.56085698366313e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.03846002089845e-01	5.16957526066500e-02	1.65054738829704e+01	-5.96244214114787e-01	-9.18695420117738e-01	-8.80922194272443e-01	-8.80922194272443e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94545079295229e+03	1.41025392020915e+01	7.58092134559710e+00	-7.20585730647127e+00	2.16044820878595e-01	1.56085698366313e+00	1.99878106996367e+00	4.69989947034523e+00	6.26356643413534e-01	8.71299374028920e-01	0.00000000000000e+00	4.00405596063107e-01	1.78016080676019e+00	1.00000000000000e+00	1.70292709783114e+00	1.64326294148174e+00	1.12849707793588e+09	
7.78358918984040e-01	-2.83710528175057e-01	2.26847724209940e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.98100173733270e-01	5.39083918836685e-01	1.75660054700336e+01	-9.06698708529849e-01	8.95610256027270e-01	-8.77891268855365e-01	-8.77891268855365e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94544776202687e+03	1.43870945992482e+01	7.58792497618434e+00	-6.99790296809933e+00	7.47242775306638e-01	2.26847724209940e+00	1.95151882621140e-02	2.03868336846523e-01	3.57633974664381e+00	1.06995350560241e+00	0.00000000000000e+00	2.18543924493604e-01	1.50380669329206e+00	1.00000000000000e+00	2.22075751189558e+00	8.70238458964830e-01	1.12849707794676e+09	
7.49662159832187e-01	1.08895776122047e+00	1.70009375986675e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.32381209058180e-01	7.07085099391654e-01	1.85779568489438e+01	8.75437686087682e-01	2.17457324970138e-01	-8.54546252565797e-01	-8.54546252565797e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94542441701058e+03	1.41615283460642e+01	7.02902722837698e+00	-7.06958343599904e+00	3.47400336114030e-01	1.70009375986675e+00	7.60702946676589e-01	7.62024494440958e-01	4.61838880613462e+00	1.38382563647628e+00	0.00000000000000e+00	3.21821916741975e-01	5.08788749718247e+00	1.00000000000000e+00	2.22355985880890e+00	1.48924040987893e+00	1.12849707796443e+09	
1.09849701877500e+00	2.74819063532481e+00	6.40192202121232e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.47686132180090e-02	8.41654617881935e-01	1.98349231208346e+01	-4.98125646627870e-02	-3.97245028482973e-01	-8.54451257420806e-01	-8.54451257420806e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94542432201544e+03	1.58156935089909e+01	7.46369631140789e+00	-7.41739052693370e+00	-1.01458316336887e+00	6.40192202121232e-01	1.12276192048403e+00	3.02259043080966e+00	4.71568495752520e+00	8.30864990582164e-01	0.00000000000000e+00	1.21170077727828e-01	6.03873765092967e+00	1.00000000000000e+00	1.37702158566150e+00	1.11103345788457e+00	1.12849707790532e+09	
9.49665871589208e-01	-2.84010090724300e+00	6.83021997626279e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.38149192740025e-01	4.14847026396247e-01	1.38301507268098e+01	7.79984657854340e-02	-6.29505285780354e-01	-8.52644908104139e-01	-8.52644908104139e-01	2.00000000000000e+01	2.00000000000000e+01	-3.94542251566612e+03	1.29708281752990e+01	7.31102596577435e+00	-6.89644024218184e+00	-9.06830798474737e-01	6.83021997626279e-01	5.52568184521532e+00	3.09832014392486e-01	1.83525155530807e+00	7.58208303381746e-01	0.00000000000000e+00	2.27435350874176e-01	1.96891587585476e+00	1.00000000000000e+00	2.61625442332485e+00	4.10388570712907e-01	1.12849707797028e+09	
