H1_cplx_snr_amp	H1_cplx_snr_arg	H1_optimal_snr	L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	SKY_FRAME	a1	a2	azimuth	mc	cosalpha	costheta_jn	dec	deltalogL	deltaloglH1	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	t0	tilt1	tilt2	time	
1.47695721344692e+00	3.61520327685882e-01	8.28284243325867e-01	9.29729087904078e-01	-1.33475084409236e+00	1.43834709653919e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	8.08507259386410e-02	3.28500767112219e-01	6.09730804441658e+00	2.19301610526559e+01	-7.14408187100262e-01	3.39915149450399e-01	-2.24090331755088e-01	7.95494612484620e-02	8.01236479383988e-01	-7.21687018135526e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95510405741851e+03	1.54149607489333e+01	7.57500655346452e+00	-8.82004310236936e+00	8.77821618298420e-01	1.65978828706092e+00	5.48586667704292e+00	3.12157905252114e+00	2.54505162288097e+00	4.51692500991427e-01	0.00000000000000e+00	1.59594735867992e-01	4.39029624639174e+00	1.00000000000000e+00	1.12849707794887e+09	6.60248837498071e-01	1.74993069778613e+00	1.12849707793858e+09	
1.55991015331583e+00	-5.98618770140047e-01	1.31917804931565e+00	4.76377851936222e-01	7.14034488216975e-01	1.63663198674048e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.46084344024580e-01	3.44365076750149e-01	5.29815913814326e+00	1.90667732552275e+01	-6.71197717027172e-01	-3.57531967623002e-01	-3.24846627973422e-01	7.97864087999190e-02	8.29862891746416e-01	-7.50076482946042e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95510382047096e+03	1.31369736608903e+01	7.53805395936191e+00	-8.87798971672205e+00	1.08900219941288e+00	2.10209300122957e+00	2.63421424661560e+00	5.53009065965597e+00	4.33629586051513e+00	2.44159982492918e+00	0.00000000000000e+00	8.30540683382930e-01	4.97543812304008e+00	1.00000000000000e+00	1.12849707789754e+09	7.51596778509690e-01	7.10078650368641e-01	1.12849707789381e+09	
2.63342426264722e+00	-4.78817094486759e-01	3.26243463441650e-01	1.41183404021054e+00	-2.83741757216161e+00	4.05989199753165e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.39683434381184e-01	5.18047282685109e-01	4.50648478505406e+00	1.60681981781324e+01	3.16260757650375e-01	-4.69093532374440e-02	-5.51721286656710e-01	8.00115682668550e-02	7.09301922263876e-01	-6.29290353997021e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95510359531149e+03	1.37873109904728e+01	7.34739495746394e+00	-8.62780388262828e+00	4.14037827912451e-01	5.20828213285934e-01	5.50329440220208e+00	1.88900056596973e+00	5.46250104591865e+00	4.04709848759649e-01	0.00000000000000e+00	3.79417165838581e-01	1.20619483623439e-01	1.00000000000000e+00	1.12849707789094e+09	1.30575292861405e+00	2.55318646532659e+00	1.12849707789538e+09	
1.99498406378410e-01	-8.62540424746911e-01	3.01814140888327e-01	6.23949049249901e-01	7.37824694178333e-01	2.82353222330360e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.33372719530556e-01	7.78284353837630e-02	4.96967514261948e+00	1.68191553274533e+01	1.29949248094940e-01	1.22726007414300e-03	-8.72241222826475e-01	8.41176714166070e-02	-6.37773650123600e-03	9.04954079178420e-02	2.00000000000000e+01	2.00000000000000e+01	-7.95509948920836e+03	1.39587484285913e+01	7.55586535911778e+00	-6.23930102859382e+00	4.10176892627454e-01	4.13297856031817e-01	7.49010234836343e-01	4.79650730158489e+00	4.30693455634372e+00	2.51610464095771e+00	0.00000000000000e+00	2.80482454790635e-01	5.90605802108536e+00	1.00000000000000e+00	1.12849707799177e+09	6.88844169463552e-01	5.89797216102069e-01	1.12849707798804e+09	
9.54003883004340e-01	7.60611823545059e-01	4.71490220005117e-01	1.32796588788937e+00	1.47086464350476e+00	6.54968013589896e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.36449716931030e-01	6.61716256674902e-01	5.91904119398207e+00	1.35875791678261e+01	-9.89399297030097e-01	2.83391248555100e-01	3.36924938927079e-01	8.69745637883170e-02	2.14692608824407e-01	-1.27718045036090e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95509663231597e+03	1.51690120575647e+01	7.32620616422715e+00	-8.77340442347680e+00	5.11283601284553e-01	8.07023002389874e-01	5.57215564047845e+00	3.87106531432034e+00	5.03465256104839e+00	1.52806035915263e-01	0.00000000000000e+00	1.32065507502105e-01	4.68575706154995e+00	1.00000000000000e+00	1.12849707781839e+09	1.38164528248727e+00	2.21417520502682e+00	1.12849707782063e+09	
8.03786495186692e-01	-1.26847847275338e+00	1.20904569256803e+00	1.53814521468441e+00	8.21805083196284e-01	8.68998553977940e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.34705055887012e-01	1.78454290580518e-01	1.45391807807560e+00	1.82614318604291e+01	8.61631844841964e-01	4.54572073754302e-01	-1.57778656925970e-01	9.09896735238360e-02	-4.41553746639784e-01	5.32543420164075e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95509261720623e+03	1.31583593284008e+01	7.22384583718616e+00	-8.68559956060980e+00	8.05581548496735e-01	1.48894256891697e+00	2.35067316204082e+00	2.33572078533098e+00	1.34223148298201e+00	6.58153909922531e-01	0.00000000000000e+00	8.16184944224100e-01	2.04273487245023e+00	1.00000000000000e+00	1.12849707790355e+09	1.62531454778236e+00	2.44765090228101e+00	1.12849707789695e+09	
1.64915878932383e+00	7.15417785039487e-01	1.41180879085055e+00	1.51378113136926e+00	2.12509312375384e+00	6.07239229842295e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.17343230130674e-01	4.84230243984106e-01	1.83632190413515e+00	2.01367781769032e+01	-2.30762503115939e-01	-9.38741795930765e-01	9.32382042963475e-01	9.26404094534520e-02	7.60841313277524e-01	-6.68200903824527e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95509096647033e+03	1.45534975565997e+01	6.94229142298224e+00	-6.23930102859382e+00	8.28709748842412e-01	1.53686158914274e+00	3.86016674053716e+00	3.03087484804518e+00	2.92553624388197e+00	2.11468926875471e+00	0.00000000000000e+00	2.44257107864771e-01	2.89928188467886e+00	1.00000000000000e+00	1.12849707792578e+09	1.94699684672720e+00	1.99637456506814e+00	1.12849707793011e+09	
6.94784398416078e-01	2.30399461725837e+00	6.12893421607964e-01	1.40347875586377e+00	5.48195967058006e-01	6.49986211952279e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.24152832122391e-01	5.70867343354282e-01	4.64736638272495e+00	1.75391080537611e+01	-1.16106096492392e-01	-7.26151534005793e-01	-4.67359704368647e-01	9.45215507726970e-02	-4.72804877936142e-01	5.67326428709293e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95508908532899e+03	1.54519118669048e+01	7.59245647503874e+00	-9.09309304524135e+00	5.52490598287173e-01	8.93375857060392e-01	3.67105430710999e+00	5.43545079970618e+00	2.43276745884164e+00	8.97370823780002e-01	0.00000000000000e+00	1.48983609547773e-01	5.88447185630828e+00	1.00000000000000e+00	1.12849707781133e+09	2.14018754719421e+00	2.13635648129371e+00	1.12849707781539e+09	
9.74343474412482e-01	-1.88561801865776e+00	5.10165845766976e-01	1.21105166158829e+00	-7.29961794395488e-01	6.65719075285624e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.52414961215399e-01	2.25709945441950e-01	5.36069287113393e+00	1.30421987383826e+01	-2.77031037213182e-01	1.82196103697008e-01	-7.75923407588456e-01	9.51513574873390e-02	-2.84052889416671e-01	3.79204246904465e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95508845552227e+03	1.25001047589122e+01	7.58692742347407e+00	-8.25592468410152e+00	5.32808264169053e-01	8.38719904012228e-01	2.74649051366598e+00	1.15276646447407e+00	4.08450950251817e+00	1.58834415235800e+00	0.00000000000000e+00	7.53374584115994e-01	5.07217540664037e+00	1.00000000000000e+00	1.12849707795917e+09	2.11906202733329e+00	3.55010900655063e-01	1.12849707795031e+09	
1.32738427607536e+00	-1.63172135279345e+00	9.81157149333287e-01	1.24501902910326e+00	3.82626704376563e-01	1.29672692377973e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.84265853085639e-01	4.17598070616856e-01	8.33011641999620e-01	1.33971463692942e+01	-5.68031450623890e-01	-6.65340457793240e-02	2.14218112813546e-01	9.63211744056030e-02	-5.60632680257640e-01	6.56953854663243e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95508728570535e+03	1.43126709084217e+01	7.43885284412150e+00	-9.13076151336608e+00	8.72280032445379e-01	1.62609042385197e+00	5.21809173758261e+00	2.56586571437954e-01	4.73929628608453e+00	1.56196184737306e+00	0.00000000000000e+00	3.03337536676298e-01	3.73433481981538e+00	1.00000000000000e+00	1.12849707791758e+09	1.83003224603678e+00	9.30922539733351e-01	1.12849707790770e+09	
1.76729462281204e+00	1.43590740037041e-01	1.53729217084945e+00	9.67711330498659e-01	1.63262575359927e+00	1.61866206742957e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.79152740420257e-01	9.15309042278540e-02	3.98496494711678e+00	1.92857861252198e+01	-5.84586565649010e-02	-8.61597822309670e-02	7.56970355067770e-02	1.00433056400107e-01	1.50725427235057e+00	-1.40682121595000e+00	2.00000000000000e+01	2.00000000000000e+01	-7.95508317382336e+03	1.57812436658561e+01	7.52265006603459e+00	-8.53688123615800e+00	1.16115920081836e+00	2.23233826000684e+00	5.26091524691275e+00	5.88149581762449e+00	4.46993572683159e+00	1.90007308428586e+00	0.00000000000000e+00	1.51803163633864e-01	6.27641061499877e+00	1.00000000000000e+00	1.12849707795776e+09	1.53508269237856e+00	1.40030084083789e+00	1.12849707797330e+09	
9.93833622907238e-01	1.37186383277001e+00	1.64624962897705e+00	1.74190715989997e+00	5.24938688785200e-01	1.43387372103951e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.85382216482590e-02	1.65390044018989e-01	5.45135127550589e+00	1.64328084636040e+01	6.43721122988553e-01	-4.38731243253001e-01	-1.31153897704739e+00	1.01639421475738e-01	-1.03173829430034e+00	1.13337771577653e+00	2.00000000000000e+01	2.00000000000000e+01	-7.95508196745828e+03	1.17033493376702e+01	7.30384336789023e+00	-7.94046062899430e+00	1.13812997491794e+00	2.18314719815105e+00	2.03284087762401e-01	3.22018358788251e+00	3.80420301606225e+00	2.82041185116481e-01	0.00000000000000e+00	8.90635393181622e-01	1.09701717267100e+00	1.00000000000000e+00	1.12849707784985e+09	2.96877446953412e+00	1.80947208181416e+00	1.12849707783731e+09	
1.82949025666108e+00	1.08779236144823e+00	8.75929592422818e-01	6.33062939318997e-01	-1.18672358445222e+00	9.94685810304102e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.26267761397497e-01	2.99948248178193e-01	1.14600677566364e+00	1.45483110631231e+01	3.58652574203543e-01	-6.50538400921950e-02	3.88910579430010e-02	1.01891409964992e-01	3.60643484513275e-01	-2.58752074547829e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95508171546979e+03	1.43992608248282e+01	7.58911553733914e+00	-7.72072688729978e+00	7.39570525719829e-01	1.32538768369950e+00	2.83888291793342e+00	1.82013488024347e+00	2.92184031766433e+00	1.94803579624189e+00	0.00000000000000e+00	2.48821237669265e-01	2.72388660816009e+00	1.00000000000000e+00	1.12849707797956e+09	7.04006460085151e-01	2.16227034031638e+00	1.12849707796802e+09	
1.75427849810641e+00	8.61633944480244e-01	2.31581961167970e+00	1.45755008312827e+00	2.15486755781469e-01	1.01147961626106e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.10065478303038e-01	4.25862631093344e-01	1.05023021162024e+00	2.06651289590618e+01	9.30399925351022e-01	-9.63042423643571e-01	-3.86835745835427e-01	1.02946335810884e-01	-3.59567725754460e-02	1.38903108386330e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95508066054397e+03	1.54751022918744e+01	7.17965880993436e+00	-6.23930102859382e+00	1.20342491860779e+00	2.31802747696860e+00	2.04456077467581e+00	5.97977797664850e+00	3.50620202265671e+00	2.79996059255840e-02	0.00000000000000e+00	1.57956576895569e-01	1.99285162642477e+00	1.00000000000000e+00	1.12849707797958e+09	1.51992707160153e+00	1.53538903153642e+00	1.12849707797052e+09	
2.81665509459217e+00	1.19647982733999e+00	1.29787093673492e+00	9.72756673398370e-02	2.01606629607093e+00	8.42760762697873e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.51444515103431e-01	7.69536929647598e-01	4.24082274697553e+00	1.80613957203164e+01	-6.93768578569382e-01	-9.73035171857170e-02	1.91550057849531e-01	1.03974307952740e-01	4.94406121706561e-01	-3.90431813753821e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95507963257181e+03	1.55888732510921e+01	7.58528516589795e+00	-7.30116653504409e+00	8.40932433554879e-01	1.54748656587522e+00	2.55283172208184e+00	4.76072610109266e+00	1.78887700955520e+00	4.48678797329921e-01	0.00000000000000e+00	1.64730116751786e-01	5.53464330661484e+00	1.00000000000000e+00	1.12849707791037e+09	1.92878450165147e+00	1.87036341783020e+00	1.12849707792193e+09	
1.21153871805299e+00	-5.59832778570900e-02	1.14144532396458e+00	2.35921169994976e-01	1.42232640775379e+00	1.15133788863519e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.46619547707562e-01	2.02556819435839e-01	1.67633332985268e+00	1.92441112820370e+01	-4.76423478192942e-01	-1.75348409132632e-01	8.73796409050188e-01	1.06680630482515e-01	7.29289956115281e-01	-6.22609325632766e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95507692624928e+03	1.25074876961252e+01	6.89160591278686e+00	-8.23619258228016e+00	8.76429981923282e-01	1.62125764806447e+00	3.26652906668246e+00	1.94952523371453e+00	2.41374260441793e+00	2.97070295416952e+00	0.00000000000000e+00	5.88272772839611e-01	3.38240738251085e+00	1.00000000000000e+00	1.12849707785965e+09	1.43554552859806e+00	3.22309429843446e-01	1.12849707786201e+09	
2.20104655845295e+00	5.67505591461250e-01	2.12783855069165e+00	9.42289325945784e-01	-1.31080050354908e+00	2.03506719005228e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.35436257656860e-01	5.79100647784543e-01	4.24060318493428e+00	1.75215157365416e+01	6.45598451792644e-01	9.04327256676510e-02	-4.45801678544508e-01	1.07689303175903e-01	1.68546293201780e+00	-1.57777362884144e+00	2.00000000000000e+01	2.00000000000000e+01	-7.95507591757658e+03	1.23299459770183e+01	6.61482109782161e+00	-9.19522715733169e+00	1.50874976987420e+00	2.94434973565248e+00	4.26530658826070e+00	2.90178569524315e+00	6.76312647594622e-01	8.57310602468276e-01	0.00000000000000e+00	1.40977075698393e-01	6.12776802543108e-01	1.00000000000000e+00	1.12849707787821e+09	1.84050691798173e-01	4.41827988636948e-01	1.12849707788361e+09	
1.48450170567911e+00	7.64070646549007e-01	6.46020998660347e-01	4.15833584401467e-01	1.06884599567288e+00	1.08611718731751e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.67920790490192e-01	7.83619765701409e-01	2.94397131878366e+00	2.06064954985608e+01	5.07464919687141e-01	-9.70631482163570e-02	4.65055003686919e-01	1.11241964911642e-01	4.83764956777122e-01	-3.72522991865480e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95507236491487e+03	1.41089488139348e+01	7.46239065089790e+00	-6.23930102859382e+00	7.19888309099260e-01	1.26372215114582e+00	1.21347905513203e+00	3.72019855585899e+00	3.11269486681718e+00	9.32538780041649e-01	0.00000000000000e+00	3.26388986648805e-01	1.13451614316552e+00	1.00000000000000e+00	1.12849707797876e+09	1.97225376575047e+00	4.92769621062114e-01	1.12849707799322e+09	
1.23668622470617e+00	9.45924760263971e-01	1.16897132220860e+00	9.11249062261047e-01	5.37277381334388e-01	1.62551101504822e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.44026597463644e-01	1.71494525643277e-01	2.81152725064845e+00	1.86293434077351e+01	4.98247731208916e-01	-1.44590142543881e-01	5.20654946249923e-01	1.13851474964576e-01	1.62448745958500e-01	-4.85972709934690e-02	2.00000000000000e+01	2.00000000000000e+01	-7.95506975540479e+03	1.59353668663474e+01	7.50050877560268e+00	-8.50047753874653e+00	1.05796026399143e+00	2.00219379985785e+00	5.10766929597101e+00	4.57530214227185e-01	1.55335950929164e+00	1.47980668398155e+00	0.00000000000000e+00	1.23147132535585e-01	1.24875122107915e+00	1.00000000000000e+00	1.12849707782448e+09	1.34208543896058e+00	1.37682838148677e+00	1.12849707783823e+09	
1.06219104711828e+00	-4.84993538878752e-01	5.37715097527604e-01	1.69860339598374e-01	-5.26669585182632e-01	8.64079019554435e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	4.50713307365088e-01	2.40304065092117e-01	2.48079430082789e+00	1.42345949796630e+01	6.38913282108483e-01	-8.36033543932128e-01	4.01438106663459e-01	1.14287210830298e-01	3.60720506375401e-01	-2.46433295544648e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95506931966893e+03	1.51165915043387e+01	7.53511920040573e+00	-9.16800444584585e+00	6.21160380876463e-01	1.01772789985500e+00	5.98872194266441e+00	4.30531469786984e+00	3.73844292675394e-01	1.56531706723393e+00	0.00000000000000e+00	1.20043418410908e-01	1.58120076296911e+00	1.00000000000000e+00	1.12849707789391e+09	2.46951948651420e+00	2.16099336170671e+00	1.12849707790218e+09	
1.51132745662465e+00	-1.01860000937195e+00	2.69053004328593e+00	1.95858563882938e+00	2.80069444175901e-01	2.46649492210740e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.03316606588862e-01	1.04248071760183e-01	2.53141997692927e+00	1.55993196633413e+01	-8.78126142236910e-02	8.31716144101356e-01	1.17800273204625e+00	1.14336267784893e-01	-1.48647893715179e+00	1.60081520493713e+00	2.00000000000000e+01	2.00000000000000e+01	-7.95506927061197e+03	1.37419073268457e+01	7.59816172768766e+00	-8.69539587621610e+00	1.85632831114262e+00	3.65000672802198e+00	1.13709744581343e+00	1.65873250900582e+00	2.41433589270444e+00	2.67691842750104e+00	0.00000000000000e+00	7.65037971686558e-01	1.42840893163951e+00	1.00000000000000e+00	1.12849707789387e+09	1.48474942146840e+00	1.04662465336129e+00	1.12849707790982e+09	
8.10182005754033e-01	2.09775143211730e-02	1.16221553015994e+00	1.31180269199109e+00	-1.50657424157819e+00	6.39017886338147e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	6.72804151185832e-01	3.29401523615240e-01	5.06023656710423e+00	2.03367675583915e+01	3.12146773322121e-01	8.27721820999162e-01	-1.04047860222078e+00	1.15652689938543e-01	2.66026467908887e-01	-1.50373777970344e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95506795418984e+03	1.47604402237100e+01	6.62114343274019e+00	-6.23930102859382e+00	7.50352295447023e-01	1.32630644935664e+00	6.17952582703055e-01	3.07130753981297e+00	4.31587302791025e+00	1.87091353797470e+00	0.00000000000000e+00	1.18342631967984e-01	6.11684134487038e+00	1.00000000000000e+00	1.12849707788174e+09	2.05448253676123e+00	7.79243043577658e-01	1.12849707787549e+09	
6.21690922602654e-01	-1.53958244912260e+00	5.17319774800146e-01	2.21857891397242e+00	1.24390099745491e+00	5.59188922437601e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	2.41450982316369e-01	9.84766819473180e-02	4.39450030821949e-01	1.45864519276483e+01	-9.74543855085191e-01	2.41764827212030e-01	3.66640362203014e-01	1.18244706041878e-01	-1.23772715670839e-01	2.42017421713626e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95506536217372e+03	1.46219759455393e+01	7.52431731306201e+00	-8.49412835806059e+00	5.36112222637205e-01	7.61782121328795e-01	1.32998433101575e+00	8.18796882569949e-01	4.18713404848924e+00	2.63915488685926e+00	0.00000000000000e+00	3.30113135001915e-01	4.51546095237063e+00	1.00000000000000e+00	1.12849707795722e+09	1.76993872381103e+00	1.63851845966650e+00	1.12849707795769e+09	
1.20047872624360e+00	-1.10394596839587e+00	9.84462662733137e-01	8.55334807626119e-01	1.04325643028958e-01	1.61222542137148e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	7.55821142972992e-01	4.00435857195770e-02	3.37962299724165e+00	1.87961613905498e+01	8.23698220687785e-01	-8.65813727067258e-01	-6.85264055124130e-02	1.19187831314775e-01	4.73282782782010e-02	7.18595530365750e-02	2.00000000000000e+01	2.00000000000000e+01	-7.95506441904844e+03	1.56184126599646e+01	7.51034133361527e+00	-8.30238115155944e+00	1.00761012210561e+00	1.88903084771850e+00	6.05664796759999e+00	6.23633910514708e+00	4.84826097428621e-01	2.21830861230648e-01	0.00000000000000e+00	1.65468152397759e-01	1.12537264229331e+00	1.00000000000000e+00	1.12849707786278e+09	1.84017666541173e+00	1.66668328635643e+00	1.12849707787030e+09	
1.31135181743313e+00	5.94597137990610e-02	9.14625264869636e-01	6.55289735629684e-01	-2.94432417402214e+00	6.73596346773801e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	8.68851541484438e-01	2.64307187229103e-01	2.04167265426132e+00	1.40715605156542e+01	-3.95258999401824e-01	-1.93513542420269e-01	1.17860094498119e+00	1.19300150656272e-01	7.79006234419739e-01	-6.59706083763467e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95506430672910e+03	1.44292683285830e+01	7.38480143031334e+00	-9.20735025106070e+00	6.72977450633558e-01	1.13590114601794e+00	3.61176003431030e-01	5.79354933892017e+00	1.28310238055138e+00	9.28961646566286e-01	0.00000000000000e+00	3.10555434304361e-01	3.07808077345559e+00	1.00000000000000e+00	1.12849707794998e+09	1.82879977470052e+00	1.94880408102443e+00	1.12849707795871e+09	
1.09287836317948e+00	3.43485710276819e-01	4.61899031609330e-01	4.52837378888621e-01	2.34925031439230e+00	4.55665002606672e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.31615685692857e-01	1.50005717277408e-01	4.81843167667685e+00	1.42678090378245e+01	3.04378848106591e-01	-6.85709495195151e-01	-8.24112994248434e-01	1.19932476000031e-01	3.68636997399790e-01	-2.48704521399304e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95506367440376e+03	1.36145957855233e+01	6.74610036512002e+00	-8.58422838826508e+00	5.09259377142336e-01	6.48830725229759e-01	2.99084897854540e+00	2.13474147958319e+00	6.21720317698874e+00	3.35464932861292e-01	0.00000000000000e+00	3.93955914513002e-01	6.25008187623529e+00	1.00000000000000e+00	1.12849707787768e+09	1.38402330740079e+00	1.76191831026213e+00	1.12849707787617e+09	
5.82956268456335e-01	-7.61877456374941e-01	2.51029311277058e+00	2.22376162600978e+00	1.26881321376673e-01	2.86828600490486e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	3.54702107615742e-01	5.21798045498171e-01	1.31811848521548e+00	1.84046713469493e+01	-8.46853430739941e-01	2.16978102351309e-01	6.19726772327271e-01	1.21616668076967e-01	-2.09196183234872e+00	2.21357850042568e+00	2.00000000000000e+01	2.00000000000000e+01	-7.95506199021168e+03	1.50943078047507e+01	6.71028845689093e+00	-8.07853767065221e+00	1.93772901340513e+00	3.81164480479969e+00	1.44107841231565e+00	3.99458141565580e+00	3.32982258311621e+00	2.80166736676983e+00	0.00000000000000e+00	1.26958389115445e-01	4.09316773507912e+00	1.00000000000000e+00	1.12849707782737e+09	1.87436582685176e+00	1.63399888352337e+00	1.12849707782772e+09	
1.28581233514271e+00	-5.51702951119844e-01	1.01852079144680e+00	5.75686246459893e-01	9.63934339149320e-02	1.70333939525406e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	5.31765818037570e-02	6.93209629181122e-01	4.48761719459518e+00	1.99366298053635e+01	-9.82573771255690e-02	-9.43963443794610e-02	-3.44508932517859e-01	1.21983531214937e-01	5.96629156435938e-01	-4.74645625221001e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95506162334854e+03	1.42608234710545e+01	6.73103839103319e+00	-8.96369399103530e+00	1.05377834468001e+00	1.98462835262269e+00	1.52152113444004e+00	2.37917353811028e+00	3.64660552000890e+00	1.18733617409145e+00	0.00000000000000e+00	1.32408614329940e-01	5.99589241789217e+00	1.00000000000000e+00	1.12849707790679e+09	2.65773838222782e+00	2.13622890786106e+00	1.12849707791395e+09	
1.42523761842286e+00	-1.35761270008768e+00	1.08038324569755e+00	1.35226152118573e+00	8.65748270863519e-01	9.37373548832144e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.20224993927317e-01	3.23939055179858e-01	5.14973883938079e+00	2.06903916256253e+01	9.87308344975359e-01	5.93366684537807e-01	-6.17517342492559e-01	1.24308752589968e-01	-2.57834005365567e-01	3.82142757955990e-01	2.00000000000000e+01	2.00000000000000e+01	-7.95505929812717e+03	1.45816863824911e+01	7.57260154949463e+00	-8.73989945260304e+00	8.02082313061260e-01	1.43034860353487e+00	4.97296846402496e+00	5.74593673168564e+00	1.54253644359237e+00	1.71488886573899e+00	0.00000000000000e+00	2.05400646211198e-01	1.50409453369568e+00	1.00000000000000e+00	1.12849707793157e+09	2.66781765817179e+00	2.19042026793455e+00	1.12849707792559e+09	
8.74140275426448e-01	1.04455734872773e+00	6.52905139426507e-01	9.87044364305233e-01	-1.22618449201158e+00	3.15713398804364e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.00000000000000e+00	1.17307907574096e-01	7.81713024562944e-01	1.88411910075496e+00	1.86670806393151e+01	2.84754182943920e-02	-3.10204086771718e-01	8.14727338988112e-01	1.28965338969465e-01	7.35267482054950e-02	5.54385907644250e-02	2.00000000000000e+01	2.00000000000000e+01	-7.95505464154079e+03	1.49435325161887e+01	7.46844543299334e+00	-8.76899236372881e+00	5.40442078872324e-01	7.25231046821735e-01	4.93542248591044e+00	5.75237196907611e+00	5.30972579919820e+00	1.55890226860523e+00	0.00000000000000e+00	1.85713755859631e-01	2.52600810467924e+00	1.00000000000000e+00	1.12849707787462e+09	2.26571980904414e+00	2.27538806345600e+00	1.12849707787873e+09	
