GPStime 	 Hincoh16
1127536358.64	6.11369855289
1126574261.37	5.50363393788
1128419868.36	8.43321892393
1128755290.98	5.33467120508
1127557023.8	6.37866585525
1126770128.88	7.37788848465
1128693014.48	5.84977157661
1126990301.7	6.80291343911
1128692057.64	6.65647444067
1127434694.13	7.15967501435
1127602479.45	7.34887659182
1127072188.19	8.58137599866
1129067990.67	6.32887616086
1127394653.64	7.20495249108
1127253723.87	10.8074108025
1128703355.55	7.50587913446
1128134491.19	7.64276735158
1128995282.66	6.75144448128
1127261423.39	6.91960703906
1128657636.54	6.57325026598
1126326860.84	6.3807282069
1127050603.11	4.33672961822
1126627775.49	7.71704272922
1128273386.61	7.20029619491
1126566977.35	7.5925413639
1128704866.36	9.29589699055
1127523212.58	7.14108870402
1126659549.62	6.17991979055
1127262287.96	6.07766862513
1127203274.53	6.85711868486
1128682542.16	7.44710188845
1127045881.25	8.20002443111
1127254296.83	7.57395644785
1129040988.14	6.49120227015
1127405363.34	8.21352004636
1128250977.33	6.87938507777
1127370445.59	5.72131528386
1128393840.67	5.64651502902
1128457175.84	7.11386161324
1127048545.6	6.84284724121
1127183208.07	7.27899308587
1127205341.67	8.21575277529
1127625972.1	7.25751289181
1127711242.79	7.95166989428
1127789138.97	7.1130329946
1128488513.47	7.20173361891
1127613214.24	7.8929508242
1128129991.22	7.17489953167
1126990892.29	7.49324511816
1129074352.51	5.75652101003
1128657044.22	8.74970903212
1128636846.88	6.4182295705
1128910873.35	8.92989841551
1128044136.39	7.27318037271
1128934599.22	6.73656023679
1127785576.15	8.37515748659
1128821272.83	6.77452867527
1127522744.5	8.11348789605
1126991475.8	9.87609043877
1128943896.58	7.16228038361
1129070227.86	7.19112661796
1127482452.16	6.56440656984
1127792310.34	6.98236212038
1128044942.34	8.4367863378
1127690546.59	7.26913137664
1128814300.66	6.45164933245
1128656678.41	8.88100095557
1128168603.81	6.86290827566
1127270292.37	6.16272199739
1127737863.12	7.73190401809
1128640338.16	6.95429178849
1127795327.13	7.53519060688
1128230000.75	5.72312720607
1127385788.18	8.76524975159
1128240966.51	7.61715173364
1128947771.55	8.23866528057
1127699470.58	9.41013674147
1127253722.89	9.0066626107
1127259415.1	6.30330876105
1128338512.08	8.37386264977
1127640626.8	8.28660479411
1128171263.66	8.27199334281
1128123332.63	8.00665945894
1128148413.1	7.56457431012
1128761243.95	7.56793487679
1127407387.5	7.32646633097
1129347653.96	5.79889436832
1128761572.64	9.44191101505
1126257549.25	6.92341501675
1127611754.66	8.95151999629
1128051935.27	9.05626024812
1127370820.53	9.08247079326
1127048512.1	11.4695516191
1128663652.48	9.26840640833
1128294478.68	7.91943670122
1127563746.2	7.28046691943
1127514561.97	6.74476287248
1128814670.87	9.43271711249
1128171518.69	8.89386681951
1128116556.94	8.48883975097
1128171518.67	8.81144452931
1128344078.81	8.83153707196
1127651908.96	8.82512417869
1128223407.57	8.60893260166
1127376114.99	9.47157025905
1127611737.76	8.07703299549
1128392318.28	7.94479126212
1128495877.36	8.3837750784
1128256099.44	9.42795792041
1128171518.68	8.85356929142
1128455276.27	9.32419563358
1127512704.75	8.17258958695
1128340483.07	8.28111617871
1128673113.87	9.12871437269
1128443202.05	8.43589236504
1127514516.08	8.26821457985
1128658434.58	9.99781644949
1128479412.37	8.02509649587
1128670114.12	10.5438878504
1127458533.8	9.58430936901
1128761443.57	8.73016862016
1128755912.91	9.7986879644
1128673107.94	11.7467314928
1128761549.31	10.541978988
1128755932.49	14.781777837
1127628436.96	9.11350637591
1127253716.57	11.2230041495
1127608000.89	10.5015812796
1128761549.3	10.4924149516
1128755861.57	10.5884320235
1128755932.47	14.9497954719
1128349728.33	33.1824815983
