GPStime 	 Hincoh8
1127205341.67	8.18655726906
1128168603.81	7.24746583992
1127405363.34	7.45274604741
1127625972.1	7.17997045743
1128430997.75	6.29126402765
1128755290.98	5.89744719324
1127002734.67	8.15579260284
1128640338.16	7.22075379915
1128494876.65	7.25865996477
1127613184.2	7.53828059629
1126109425.59	6.84761210011
1128657039.4	10.0098409038
1127183208.07	8.36573354636
1128740991.91	6.14279910329
1127990409.96	7.71118281244
1128706461.38	7.79942323267
1126626280.25	6.57905897834
1128419868.36	9.18660356999
1128657636.54	8.00825717002
1127072188.19	6.48979562838
1128932085.61	6.0270957196
1128624004.9	7.40923342502
1127783006.16	4.66638370352
1128656678.41	7.96115852147
1127651778.66	7.62242938594
1127036380.99	7.08441065563
1128273386.61	7.72848999878
1127394653.64	5.21608669049
1128116556.94	8.57028094341
1127010131.28	5.35991359008
1128044136.39	7.17699767169
1126257549.25	7.55813301001
1128663652.48	8.5358863767
1128657044.22	8.8433079979
1126991475.8	8.24196784635
1128171263.66	7.53215970735
1127458533.8	8.04569190372
1128673113.87	10.1144699692
1127628436.96	7.92634692189
1127253722.89	9.12122379277
1127253723.87	9.11445024141
1127376114.99	9.45761812266
1128670114.12	10.6708337313
1128693014.48	9.59365041003
1129041370.3	9.15326176397
1128148413.1	8.10927419272
1128658434.58	7.9399812089
1127792310.34	9.26179860029
1127608000.89	10.3303117628
1127169666.27	8.71596428943
1127699470.58	8.96835934216
1128761549.3	9.14826706828
1128761549.31	8.73155946886
1127253716.57	11.4865022136
1127048512.1	10.6613171151
1128673107.94	11.1111225127
1128488513.47	9.24375280459
1128755912.91	9.45099797955
1128481003.16	5.87888170504
1128636846.88	7.22241603113
1127627590.64	7.22831576831
1128050418.25	6.87012637914
1128761243.95	6.40542554367
1127406380.06	7.2105477459
1126955590.62	6.45883074864
1126796497.07	5.85113871624
1127696899.77	5.64439288978
1127651908.96	8.55225180364
1127514516.08	7.49057018764
1128758349.11	6.22068722835
1127602479.45	4.51362197206
1126403558.96	6.32752381389
1127733689.3	6.77811855732
1127564634.87	6.11487592557
1127477587.89	6.48896735191
1128954745.38	7.84504653753
1129249120.03	6.1880234296
1127549669.97	9.96990628237
1127254296.83	7.02156760638
1127038542.12	6.11211937861
1127009244.39	7.38887208028
1128821272.83	6.73977656983
1128761563.27	6.85597375523
1127789138.97	5.59260339471
1128656675.0	9.80620554958
1127240257.64	10.7232736352
1128495877.36	10.2034451889
1128455276.27	8.85760288254
1127482452.16	7.60873845713
1128761572.64	10.3405057235
1127211582.81	7.15111934313
1126074827.15	6.39635466569
1128916526.36	7.41923188828
1127711242.79	8.28289239767
1126562421.57	6.33211807201
1126690215.06	6.32059715983
1129077080.87	6.5040698158
1128688216.65	6.41970277558
1128430632.89	7.0860316862
1127433034.29	7.37649940638
1127785576.15	7.57626254367
1126768359.74	6.67726612889
1127690546.59	7.62450624299
1128273239.03	7.29110268969
1128169326.19	6.47669939668
1127512704.75	7.20788406136
1128392318.28	7.04153017324
1127699133.26	6.05045825235
1128479412.37	7.68323409117
1128227171.02	6.0615585979
1128652618.37	6.56244839466
1129347653.96	6.58290461493
1128403798.24	6.60058481432
1127262287.96	5.09151874857
1128914870.52	6.77950602434
1128692057.64	7.60853049947
1126568900.3	6.7570695433
1127038372.77	5.45890537604
1126660463.48	7.10867732251
1127215863.8	6.80995859906
1127514977.75	6.3989131189
1128682542.16	7.63400028918
1127652973.03	5.7736221186
1126811046.44	5.82934291071
1129040988.14	5.26506467625
1128998665.83	6.99107491083
1127666650.08	5.87070161284
1129070227.86	7.50903909109
1127640626.8	5.94609361265
1126770128.88	7.27337622729
1128934599.22	7.16434183943
1126326860.84	7.09763967012
1129348517.16	6.18345193675
1128485640.4	6.46661300895
1127050603.11	5.65604242993
1126848578.76	7.43004244511
1128757091.07	5.73867093163
1128454185.2	5.56825456502
1126799969.7	6.44540256912
1128761463.65	6.56782451553
1128426411.13	6.24677647773
1126742304.84	5.87640111518
1126759521.57	5.54156592994
1129080224.54	5.8437961387
1127708824.65	7.27944895394
1128630031.13	7.16762668414
1129074352.51	7.22448905059
1128989188.46	5.71833843069
1128250977.33	6.3470809637
1128872711.5	6.15019773622
1126672284.98	5.55843483795
1126571737.05	5.26586487071
1128250583.68	6.42476768919
1128633103.76	6.67893317359
1128248527.11	6.53179689651
1126566977.35	6.35082491144
1128762891.24	5.45170700054
1127193911.72	5.9397156304
1126644888.8	6.94815498391
1128229543.99	5.51470830753
1128755861.57	12.9158916653
1127188687.82	5.73741068264
1128991246.34	6.17934421814
1127620166.41	6.19491347525
1129251773.02	6.50176687752
1127619322.13	5.29052863892
1128343287.36	6.43798796223
1128399614.4	6.41683924358
1127061470.99	6.15150934223
1127707470.88	5.91704074424
1128393840.67	5.8889054605
1128128183.41	6.86014681893
1127239497.14	7.53124816236
1128752538.75	5.76759164717
1127557023.8	6.67473977849
1129105774.02	6.73508597618
1128658598.19	5.86151938789
1127389906.76	6.22612186255
1126627775.49	8.00541100725
1128950294.18	5.76814448985
1128755932.47	17.9263716688
1128755932.49	19.2409517227
1128349728.33	37.831053569
