GPStime 	 HCoh8	 LCoh8
1128757091.07	7.24131135562	8.92099600802
1126652504.18	6.50790661719	6.29962672118
1127555078.79	5.87671556379	5.86123444947
1127050603.11	4.63564099485	4.05886349415
1127061470.99	4.29545598713	2.99971476367
1127563066.44	5.97898173083	4.88217558177
1128168660.77	5.39101027505	4.18881988843
1126403558.96	5.85698867981	5.41172178016
1126660463.48	5.0301366506	6.01054618854
1127045881.25	7.34645277846	5.18426426085
1129105774.02	6.7363852567	6.7885134019
1128392318.28	6.45180961994	6.55262566216
1128051935.27	5.93023474589	4.86551062089
1126626280.25	6.34112600007	5.84765927957
1127789138.97	5.85591685447	9.07291961171
1127699470.58	7.2256493958	7.32304838492
1126801225.46	6.44940516919	5.90771880402
1128910873.35	6.24400987338	6.25303085368
1128991246.34	6.19763935287	6.21054313724
1128057894.95	5.55147435286	5.94843086511
1128656310.42	6.40678214021	7.40442913072
1129117794.69	6.27013188796	5.59759579717
1127652973.03	5.92640499016	6.14949837152
1127477587.89	6.30126967132	6.05509018078
1128273386.61	7.15006796058	6.47743648859
1127999992.18	5.64296192783	7.3706782353
1127690546.59	7.09823024224	5.320842336
1129047221.4	5.51359044639	6.23951166697
1128950294.18	5.55070158496	7.88462910493
1128814300.66	5.30375369922	7.14247661341
1128430997.75	5.90253937467	6.65735152462
1127613214.24	6.63496962023	4.89903128378
1128815977.86	6.65399852663	6.1480704871
1128430632.89	5.70303424761	6.11427543832
1128933299.79	6.04850410023	6.81429064402
1128248527.11	6.12040662614	5.48551280426
1127107012.93	5.77475355318	7.54468046619
1127651908.96	7.78292048622	5.39041696795
1128692057.64	6.58605233704	6.07163104137
1127434694.13	7.23504482933	6.68356711431
1127169666.27	6.36460984348	8.94761425326
1126568900.3	7.90385001826	6.69055502575
1129040988.14	5.62881015644	7.75346815635
1127625972.1	7.47081788383	7.93233396258
1127557023.8	5.84053865709	5.96899155247
1126770128.88	6.97583270915	8.17116734228
1128250583.68	6.13858550661	6.36182784321
1127613184.2	7.6223126785	5.67300559697
1127699133.26	6.29055050186	8.72718307595
1128171263.66	7.06066855222	6.5007579467
1128129991.22	7.64590995995	7.59784119581
1129043244.3	6.3275429811	6.01685535002
1126690215.06	6.51997982342	9.07205023776
1127458533.8	6.80401174498	5.75028710251
1128343287.36	6.64271619862	7.63141410251
1126990892.29	6.55084723442	6.61614022818
1127220379.28	8.60025291543	7.95886056726
1127370445.59	6.80266231353	7.15811701531
1127202366.25	6.11445126712	8.03375773867
1128663652.48	8.99538482196	5.74437466075
1129067990.67	5.21354992648	7.51385149399
1128344078.81	6.26114205665	5.74659664088
1126811046.44	5.31683313576	6.55708444028
1128419868.36	7.33797327919	6.9452650339
1127627590.64	7.28152063727	8.54417957512
1128134491.19	8.13412232127	6.44998519649
1127512704.75	6.85711152621	6.88060133547
1129082162.57	6.28039540193	11.0035779993
1127608000.89	8.07731952209	5.19831293409
1127183208.07	6.87352541297	8.92463879557
1128761563.27	6.42932157423	10.3472260156
1128223407.57	6.07738594382	8.84965326637
1126848578.76	6.90125786009	10.6950437055
1127072188.19	6.94964362566	6.91680030351
1128503871.17	4.97677625654	5.77401181567
1128624004.9	6.7061977053	5.52153330754
1126999148.36	7.22175556496	6.12412350995
1126257549.25	5.54708977383	8.35560230638
1127262287.96	6.16892255782	7.62556305051
1127197078.86	6.00253820653	7.4406011622
1128814949.48	6.91456140972	7.3112967609
1127002734.67	6.96734549174	8.04924722151
1127621496.93	6.25947657094	5.45709119442
1128273239.03	7.01613787381	6.40976726117
1128703355.55	6.39513254799	6.4708375162
1129249120.03	5.75444238869	5.95614470689
1128666220.78	6.37938207941	6.00187438949
1128230000.75	6.70692317236	6.92575630508
1127619322.13	6.18803733497	5.78491988734
1128821272.83	7.46865476971	9.93935111281
1126742304.84	5.64108629427	9.81003882652
1128752538.75	5.83101538879	6.73264964317
1127239497.14	6.68912379187	6.01693198175
1127038372.77	5.6883552304	9.43829882505
1127737863.12	6.94545984368	6.68297049243
1128640338.16	6.7018528103	7.02103112023
1127370820.53	7.99512601281	5.99834578212
1128479412.37	7.60857948053	6.90178132639
1128762891.24	5.74337885824	7.33744136522
1128256099.44	10.190429268	6.12760835738
1126574261.37	5.40853140682	8.31912882459
1128761443.57	7.88422685962	6.27753448405
1127253723.87	8.75013266064	7.07311330891
1127795327.13	6.66929270542	6.47975894484
1128954745.38	6.60977764216	6.53674303948
1128995282.66	6.40288891877	6.10916056668
1126796497.07	5.52561061499	11.3220245955
1127259415.1	7.21219780399	5.55200176098
1128121760.76	6.55402742206	9.44817222544
1127522744.5	8.16983677968	7.07163277326
1127389906.76	5.98071792439	9.41730201406
1128285690.76	5.58946313049	8.58210796653
1128872711.5	6.06648497463	9.27802765276
1128761243.95	6.74277842545	6.45729901997
1128481003.16	7.09677492278	9.25690507358
1128670114.12	8.44701042875	6.37345589049
1127514977.75	6.49381161835	8.30758773954
1128296359.92	10.6194701926	5.92170698725
1128399614.4	7.16482224122	8.53848348296
1126074827.15	6.38516803409	8.79549252912
1128171518.69	9.44448301064	7.64618861435
1127696899.77	5.32956281462	9.57719930479
1128658434.58	7.00189470588	6.64578494647
1128340483.07	7.9002783318	6.92861664799
1127385788.18	7.74145981209	9.20531990316
1128755290.98	6.05785121198	9.2498689322
1129074352.51	6.90942844554	8.66528730525
1127261423.39	6.31238797106	9.08353257751
1127253722.89	8.90103229493	5.34742397825
1128704866.36	8.31097433073	11.9307354919
1128737615.34	4.89058632297	6.57274336796
1127785576.15	6.63116939191	5.61297310095
1127048190.05	4.87071625565	4.30835637552
1128134270.18	3.3783328255	3.3161354319
1127240358.58	5.54914883224	9.1528019479
1128914870.52	6.37643538737	9.57592694698
1127048512.1	9.62631656655	6.40285093004
1128755912.91	7.95966499569	7.26144357332
1127792310.34	8.62162936365	5.1791279479
1127240257.64	8.53481478778	6.56727403675
1128294478.68	6.73808852719	6.16428437427
1129074846.18	6.46167554049	11.1849368244
1129041370.3	7.48508402631	9.72241917318
1127718903.33	7.89813255086	8.89073923739
1128171518.67	7.55540523117	7.58626455143
1126627775.49	6.82760929284	7.89849026494
1127407387.5	7.44575887665	7.76017670245
1129070227.86	7.03604317579	8.79594905527
1127564634.87	7.03158156506	9.20772077274
1128148413.1	8.05555102957	6.68872946271
1126991475.8	7.01160504745	8.38894973674
1127549669.97	9.72686222188	6.12880471998
1126559715.17	7.97328694166	8.24484910789
1128947771.55	6.1022676353	7.94900095267
1128495877.36	8.20856804805	7.86397905118
1128227171.02	6.20335992445	5.52329268091
1128415542.2	5.17346617535	12.3598327168
1128814670.87	8.26392038565	8.27406973901
1128761549.3	7.92870400998	8.25088126211
1127611754.66	7.09149485863	9.02622058148
1126910878.97	5.78615976201	9.11711893654
1128636846.88	8.31706569864	10.2261667949
1127611737.76	8.9275593124	5.26715940858
1128657044.22	8.50032955981	6.44728384107
1126655016.69	8.14048207	10.4697648405
1128681523.31	5.10342411432	11.0752254824
1129077080.87	6.67793073565	8.31999124045
1127620092.28	5.79794817934	10.835990705
1128338512.08	8.5073146537	9.33207776361
1128761572.64	9.86953498274	6.51463019289
1128633103.76	6.62304949618	11.2281203637
1128943896.58	7.68005373725	7.57997744334
1127602479.45	7.2500362166	8.0332755565
1128657039.4	8.71760460686	10.7612919954
1127628436.96	8.99611721966	10.9420100459
1128761549.31	8.31024958088	8.18012374827
1127651778.66	7.19627545623	11.4510093324
1128673107.94	12.241638809	6.83192792348
1126799969.7	7.89019050685	9.05456927998
1127253716.57	10.7411678527	6.5853048062
1127640626.8	7.10092356007	11.2510167656
1128755861.57	11.0304089256	9.29194632983
1128494876.65	5.4292533755	22.7210874591
1128393840.67	6.09686476906	25.2920006187
1128483728.58	6.60296693233	10.5674568605
1128755932.49	17.7622977621	6.90604678349
1127270292.37	7.86513650021	12.5049988945
1128485640.4	5.52681643199	15.3670728993
1128403798.24	6.23452375005	18.4952196568
1128349728.33	37.3861200067	4.77469897972
1128240966.51	6.36098068798	15.640790165
1128426411.13	5.84789457622	15.1901297754
1128455276.27	7.53629495317	15.3182223223
1128454185.2	4.80393331028	41.6649182464
1128443202.05	6.68519125359	20.906396083
1128488513.47	7.34308577695	20.1417978562
1128494673.06	4.83589145363	36.0537437513
1128446724.75	5.30534155538	33.8546303117
