GPStime 	 Lincoh32
1128666220.78	5.10048189175
1127045881.25	4.21323591931
1127792310.34	6.15621141785
1127628436.96	10.5056283835
1128652618.37	6.0553641604
1128932085.61	8.53949800431
1128995282.66	9.22094827167
1128954745.38	8.8053433306
1127197078.86	8.40742732606
1128761443.57	8.58900039609
1127038542.12	9.62986508689
1127202366.25	9.74510211191
1128044942.34	7.05170930739
1128762891.24	9.06905896327
1126568900.3	7.94587956321
1127434682.83	8.70554415543
1128121760.76	10.9396214613
1127038372.77	9.95708005267
1129077080.87	10.8110929025
1126990892.29	8.8648836962
1126910878.97	9.74075394078
1128872711.5	9.85948744136
1127385788.18	11.7487212405
1128910873.35	9.73467413314
1128761463.65	9.4204380163
1128943896.58	10.5495340543
1128815977.86	10.1724451114
1128419868.36	8.84785412395
1127718903.33	11.2859995834
1126660463.48	9.57146206722
1128503871.17	9.87040391896
1128495877.36	9.4688360413
1127169666.27	10.4573450607
1128761549.31	11.3157155267
1128752538.75	9.30548437635
1128950294.18	9.35506233777
1126991475.8	11.5146862253
1128430632.89	7.96529131406
1128755290.98	9.23985608055
1128393840.67	16.463896645
1127240257.64	9.02091822211
1127389906.76	11.3219334934
1128657039.4	11.0642636424
1128757091.07	10.7085884292
1129082162.57	9.66903035453
1127203274.53	8.43132353728
1128636846.88	11.5791627617
1128399614.4	10.0329452143
1128479412.37	10.7711283706
1127261423.39	10.3378728051
1127611754.66	10.8995056836
1128761563.27	11.3767937816
1126655016.69	11.3663420946
1127640626.8	11.2938825898
1126811046.44	11.6417434202
1128706461.38	9.98787785236
1128481003.16	11.9941800248
1127602479.45	10.0354535935
1128426411.13	9.88275985995
1127647114.66	9.42017975728
1126574261.37	10.5856670962
1128455276.27	9.21021452466
1128443202.05	17.9560168771
1129041370.3	8.8684682453
1127651778.66	11.5210150463
1128814949.48	9.74126418286
1128338512.08	11.0847126955
1127262287.96	9.41113571138
1128223407.57	10.0893337958
1128814670.87	10.6245599225
1127512704.75	10.2030154868
1126770128.88	9.12168254809
1126109425.59	6.50468464632
1127253723.87	6.77323011879
1128704866.36	14.6220366616
1127789138.97	10.0906341333
1127259176.72	6.34530447594
1127370820.53	6.2736865255
1127050603.11	4.52672105442
1128044136.39	6.01213858097
1126848578.76	12.0448290912
1126257549.25	10.6511918147
1126799969.7	10.2656756499
1128415542.2	13.1674625304
1128483728.58	11.3634522217
1127620092.28	10.8808894493
1127613184.2	12.0637206998
1128488513.47	15.8062452844
1128446724.75	14.3103264435
1127549669.97	7.6447403394
1128134270.18	5.40848946778
1129333578.26	8.97604828029
1127205341.67	5.9901275752
1127253716.57	5.51688365273
1128627448.9	5.99610440144
1127695197.67	5.95804594741
1127100483.06	6.11241556575
1127696899.77	8.77223882537
1128218515.88	5.83553000416
1128129991.22	7.65965563872
1126955590.62	4.42669235505
1127239362.6	6.55158853937
1128656675.0	5.35415911556
1127522744.5	6.27216737443
1128430997.75	5.8884781085
1127627590.64	12.2571058924
